validator,validator_name,cum_votes_update
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,36424947.42790566
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,22791639.00006455
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,19419507.34959964
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,18719464.45517687
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,16362879.13740518
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,15079435.03574003
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,14979688.93948097
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,14549720.11646865
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,12379197.74362719
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,12091712.3924123
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,10104750.77073126
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,9537575.86706654
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,7644361.28702187
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,7224210.65815887
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,6458819.47629062
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,6052353.89125098
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,6025576.9474046
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,5759454.84213037
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,5598593.49534702
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),5490514.84204455
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,5312568.49767951
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,4837607.91218105
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,4662810.73756193
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4181638.8644851
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,3808138.94883335
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,3705760.87011193
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3259942.19852715
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3165604.71264298
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,3126691.41623154
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,3045072.27963998
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2563813.43755761
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,2500351.52785717
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,2481863.73294707
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,2297780.75085862
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2281950.09368419
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2251455.39827631
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,1875642.3149109
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,1818501.83493953
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,1677171.10786184
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,1556785.08553348
hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,Studio Mirai,1427129.78859302
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,1418079.16927559
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,1386902.68337086
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1304973.28698607
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1174029.16857343
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,1040760.33265158
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,870321.46851121
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,850889.5949379
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,793419.05037836
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,780765.78281952
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,714628.85275038
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,672216.22694749
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,623657.35136363
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),605453.7879451
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,571475.27109346
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,520076.26446645
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,496065.14490707
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,484395.25521802
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,465441.22273848
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,448501.04553826
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,444674.94049404
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,436557.39476644
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,428600.51424657
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,404041.19886105
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,396449.89654716
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,382239.0327164
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,370896.70388141
