validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52831573.20647772
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,38086156.4194932
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,31680202.04544803
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,25296673.5763867
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,24000501.76614818
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,15762326.11024162
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,14830684.44815485
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,14522810.92561974
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,13195540.97934407
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,9851972.65801537
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,9708178.70464109
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,8877457.39282996
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,8335147.6792819
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,8321521.12322913
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,8173927.45203256
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,7956239.00353113
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,7856130.73748478
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,7758608.93643091
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,6792566.75349326
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6768988.46485961
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,6762727.53605521
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),6750356.0802664
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,6732574.3070514
