validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52770707.8222508
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37097875.70011445
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,21274010.82519208
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,19731832.54355388
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,17458757.19091598
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,15815001.48137295
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,15646797.04957087
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,14004768.83378398
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,13648220.72737633
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,13010799.46959695
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,12914431.28730598
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,8044694.22801328
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,7433277.6640477
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6981967.4539283
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,5499295.83804983
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,5112063.39478042
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5073634.04028804
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,4676821.05970496
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,4658493.81300083
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4260662.47247286
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4072482.20146027
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,3932693.15864621
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),3735254.49004162
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3402926.04460782
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOWIZ,2854390.66624648
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Sesameseed,2782290.91693091
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2621344.52762487
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2560210.04203209
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,2458095.79404463
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2113368.4776668
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2098799.38850139
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,2073137.60961256
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2007859.3574668
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,1679466.5711385
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1650599.37495091
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1352433.2990655
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,1285842.13137609
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,1214695.48298365
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,1212344.77867097
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,1203092.89053003
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,1190264.14030814
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,1172300.21417295
hxa1c5965588ea0615e64313a770c20b069033db7b,OZYS node,1163393.49482539
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,1019359.6892688
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),1016351.69314849
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,1015561.78222252
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,1011014.38536032
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,1004592.96594257
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,946663.13699142
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),854577.46380124
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,852112.52427471
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,824860.22310605
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,816344.94801246
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,813833.62439444
