rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,35881691.78406746,2000000.0,37881691.78406746
2,ICX_Station,hxfba37e91ccc13ec1dab115811f73e429cde44d48,23267333.157124646,1111000.2696,22220005.392
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,18686610.735065654,1133900.1914,19820510.926465653
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,17147595.86917511,909034.3644,18056630.23357511
5,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,14487763.812119406,939049.6874,15426813.499519406
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14348837.630082993,1000000.01,15348837.640082993
7,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,11745075.319873253,883691.713,12628767.032873252
8,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,18216224.73441854,595822.7382,11916454.764
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,12161997.431563683,579865.5848,11597311.696
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14620747.494931934,553600.4238,11072008.476
11,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7219949.240391757,421706.8438,7641656.084191757
12,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7043103.13355893,371798.7335,7414901.86705893
13,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6726782.084174696,359086.405,7085868.489174697
14,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6486979.031453865,364082.1361,6851061.167553864
15,ICONbet Community,hxb11448743cbb63fcf29609401cdc5782793be211,6322954.598159374,375000.0,6697954.598159374
16,Geometry Labs,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6972167.779510038,325000.0,6500000.0
17,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,6022970.53788379,310205.7649,6204115.298
