rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,36237965.393419124,2000000.0,38237965.393419124
2,ICX_Station,hxfba37e91ccc13ec1dab115811f73e429cde44d48,23120777.127641864,1112515.0,22250300.0
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,18644276.416068044,1133900.1914,19778176.607468043
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,17209869.518224724,909034.3644,18118903.882624723
5,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14451017.112846136,1000000.01,15451017.122846136
6,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,14239955.350304337,939049.6874,15179005.037704337
7,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,11772239.790564803,883691.713,12655931.503564803
8,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,17901016.716886073,595822.7382,11916454.764
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,11643856.058962228,579865.5848,11597311.696
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14500414.559328154,530000.0,10600000.0
11,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7911991.720671459,421706.8438,8333698.564471459
12,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7019209.399123302,371798.7335,7391008.132623302
13,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,9352647.157867678,354759.4729,7095189.458
14,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6655034.370861562,359086.405,7014120.775861562
15,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6358585.771756689,364082.1361,6722667.90785669
16,Geometry Labs,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6844238.807453577,325000.0,6500000.0
17,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5837624.615890075,310205.7649,6147830.380790075
18,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,6873111.857872058,288350.0,5767000.0
19,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5376646.157647975,319997.9963,5696644.153947975
20,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5555056.790022087,280882.0,5617640.0
21,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,6208152.95653757,272734.221,5454684.42
23,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5359043.774418108,268544.6114,5370892.228
24,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,6990974.535683801,256000.0,5120000.0
25,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3600042.7947009676,224239.1309,3824281.9256009674
26,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3311658.5705460203,195649.3107,3507307.88124602
27,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3178406.459990929,162080.0,3241600.0
29,ICON Forge,hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,2549156.5794433774,131419.7373,2628394.746
28,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,2389599.8809279846,155699.5283,2545299.409227985
30,ICONoscope,hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,1950770.7374489594,105065.6299,2055836.3673489594
31,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1696118.9058370518,130000.0,1826118.9058370518
32,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1497905.5780717395,143838.1164,1641743.6944717397
33,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2402482.0223304844,72996.7261,1459934.522
34,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1168834.3072386654,63377.1084,1232211.4156386654
35,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1113844.683736728,60000.0,1173844.683736728
36,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,900277.6309191666,41999.9471,839998.942
22,ICX_Stratos,hx3ec5c0c906e857de231a7ae16e49ab92c5708699,776379.9795968712,54998.0,831377.9795968712
37,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,739766.6267987263,40678.7303,780445.3570987262
38,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,682113.3516822176,50000.0,732113.3516822176
39,ICONOASIS,hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,679889.5132676483,39455.0,719344.5132676483
40,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,539795.7114732051,35000.0,574795.7114732051
41,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,453954.6546363945,24000.0,477954.6546363945
42,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,431357.298553052,30100.0,461457.298553052
43,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,374535.5110858827,20000.0,394535.5110858827
44,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,293126.11832988216,20000.0,313126.11832988216
45,PiconbelloDAO,hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,283765.1156359585,20333.0017,304098.1173359585
46,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,283462.7409727631,20000.0,303462.7409727631
47,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,275541.80294268957,25000.0,300541.80294268957
48,ICON Guide Star,hx135d9c1b6ad2b7750f153d1649b676f8625e470c,256253.12974681653,15495.892,271749.0217468165
49,Citadel.one,hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,1943908.3710656785,13563.9615,271279.23
50,devshack,hxca60d4371ad90d624dc7119f81009d799c168aa1,246305.58872019217,15000.0,261305.58872019217
51,Staked Tech,hx55f2cc3244350085734f4e405f761ecf3d2095b3,229817.83413684333,30000.0,259817.83413684333
52,UNBLOCK {ICX GROWTH INCUBATOR},hx554ea6c0c56e6f30682dcaa79a326da3a364899f,194646.52423590972,13200.0,207846.52423590972
53,A_Block,hxa19a398f4941abed1d0af82fb2f6081b76f29107,93205.60549582,5000.0,98205.60549582
54,FOMO MASTERNODE,hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,152271.7405159425,3912.8015,78256.03
55,Red Hot ICE ,hx38c8507ed599b3d51a825d6a37e165bc5303daa1,149241.6335334428,3795.0,75900.0
56,Atomic Wallet,hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,4222674.443359293,0.0,0.0
57,Danal,hxa69031aef1bbb11ea0ee3647b278c158ecdab767,2304777.3426425788,0.0,0.0
58,Band Protocol,hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,2271290.197715249,0.0,0.0
59,ICON Hyperconnect,hxd5059fec8665bc7b769f4893aef65cf00049377a,1999330.239755897,0.0,0.0
60,ICONPLUS,hxd6f20327d135cb0227230ab98792173a5c97b03e,1607139.640549073,0.0,0.0
61,weBloc asia,hxf75bfd0df8d96ee0963965135af2485cee6d5000,1401476.0113494545,0.0,0.0
62,Alice,hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,989814.2682905281,0.0,0.0
63,TNTXT,hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,861120.4125012017,0.0,0.0
64,MinerGate,hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,840414.4717786345,0.0,0.0
65,block42,hx168d2cfe6d73acb8cb690d3abda54d3af266addf,684861.1238243462,0.0,0.0
66,DEMOS,hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,606787.3803708402,0.0,0.0
