rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,36355777.515287995,2000000.0,38355777.515287995
2,ICX_Station,hxfba37e91ccc13ec1dab115811f73e429cde44d48,23655121.67182035,1108000.2696,22160005.392
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,19485119.505725425,1133900.1914,20619019.697125424
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,17382770.255849596,909034.3644,18180687.288
5,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14292633.788944542,1000000.01,15292633.798944542
6,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,14245214.97787337,939049.6874,15184264.66527337
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,19024769.9167562,595822.7382,11916454.764
8,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,11746136.195058018,579865.5848,11597311.696
9,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,15247951.450338164,553600.4238,11072008.476
10,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7283788.9227145845,421706.8438,7705495.766514585
11,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6800167.799187588,359086.405,7159254.204187588
12,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,9558277.214909593,353776.7439,7075534.878
20,ICONbet Community,hxb11448743cbb63fcf29609401cdc5782793be211,6554489.978307865,375000.0,6929489.978307865
13,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6564811.33708563,364082.1361,6928893.47318563
14,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,6500920.357110521,369000.3969,6869920.754010521
15,Geometry Labs,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,7051569.246277216,325000.0,6500000.0
16,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,6015117.347799732,310205.7649,6204115.298
17,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,6870598.983099199,288350.0,5767000.0
18,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5394417.7151636025,319997.9963,5714415.711463602
19,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5590361.932087869,280882.0,5617640.0
33,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,6266501.322602305,272734.221,5454684.42
21,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5500057.468221045,268544.6114,5370892.228
22,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,7228073.651078901,256000.0,5120000.0
23,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3765581.1792224445,199573.5795,3965154.7587224445
24,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3207023.5808444982,195649.3107,3402672.891544498
25,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3220109.622950149,162080.0,3241600.0
26,ICON Forge,hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,2591686.2698539793,131419.7373,2628394.746
27,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,2368329.381377425,154459.5421,2522788.923477425
28,Arcade Node,hx8d7f98f88560fc957d410afb53c5b269bebc8799,2422831.886347313,120155.2823,2403105.646
29,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,2025600.204537239,150000.0,2175600.204537239
30,ICONoscope,hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,1986588.57842569,105065.6299,2091654.2083256901
31,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1736806.377053904,130000.0,1866806.377053904
32,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1689086.6292151369,140393.2682,1829479.897415137
34,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2431221.5232736184,71899.5361,1437990.722
35,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1207003.6366529488,63377.1084,1267542.168
59,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,12568838.833240971,63000.0,1260000.0
36,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1149315.8783930517,60000.0,1200000.0
37,ICX_Stratos,hx3ec5c0c906e857de231a7ae16e49ab92c5708699,812968.7840975334,54998.0,867966.7840975334
38,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,781189.2475732511,50000.0,831189.2475732511
39,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,942428.1630680772,41193.8246,823876.492
40,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,812886.4801514639,40000.0,800000.0
41,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,771951.4596962827,39587.3767,791747.534
42,ICONOASIS,hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,711020.3148746144,39455.0,750475.3148746144
43,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,577050.6308578039,35000.0,612050.6308578039
44,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,468819.27689644933,30100.0,498919.27689644933
45,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,441983.0195981637,30000.0,471983.0195981637
46,ICON Labs,hx50040d39a04b7bc9197e9784779f07f9a6887811,394581.2293130299,23391.3537,417972.5830130299
47,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,345482.3893551228,25000.0,370482.3893551228
48,PiconbelloDAO,hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,338460.1160889573,20333.0017,358793.1177889573
49,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,334283.30847839447,20000.0,354283.30847839447
50,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,318670.35234051093,20000.0,338670.35234051093
51,devshack,hxca60d4371ad90d624dc7119f81009d799c168aa1,281200.10939781147,15000.0,296200.10939781147
52,ICON Guide Star,hx135d9c1b6ad2b7750f153d1649b676f8625e470c,278765.92636501667,15434.6405,294200.56686501665
53,Staked Tech,hx55f2cc3244350085734f4e405f761ecf3d2095b3,260439.81539743167,30000.0,290439.81539743167
54,Citadel.one,hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,2141501.107874259,13563.9615,271279.23
55,UNBLOCK {ICX GROWTH INCUBATOR},hx554ea6c0c56e6f30682dcaa79a326da3a364899f,235143.085679307,14000.0,249143.085679307
56,A_Block,hxa19a398f4941abed1d0af82fb2f6081b76f29107,92843.44089582,5000.0,97843.44089582
57,Red Hot ICE ,hx38c8507ed599b3d51a825d6a37e165bc5303daa1,55554.19829079225,16220.66,71774.85829079225
58,FOMO MASTERNODE,hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,44059.333945270075,3912.8015,47972.13544527007
60,Atomic Wallet,hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,4397987.833200801,0.0,0.0
61,Danal,hxa69031aef1bbb11ea0ee3647b278c158ecdab767,2325356.2348495447,0.0,0.0
62,Band Protocol,hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,2301397.3755460256,0.0,0.0
63,ICON Hyperconnect,hxd5059fec8665bc7b769f4893aef65cf00049377a,2070112.7378544623,0.0,0.0
64,ICONPLUS,hxd6f20327d135cb0227230ab98792173a5c97b03e,1643599.3925251109,0.0,0.0
65,weBloc asia,hxf75bfd0df8d96ee0963965135af2485cee6d5000,1469616.802494516,0.0,0.0
66,Alice,hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,1024437.7643729659,0.0,0.0
67,TNTXT,hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,913202.0909686553,0.0,0.0
68,MinerGate,hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,878224.4335220318,0.0,0.0
69,block42,hx168d2cfe6d73acb8cb690d3abda54d3af266addf,736134.359808969,0.0,0.0
70,DEMOS,hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,641788.7937579682,0.0,0.0
71,ICX Australia,hx040b667627bbd02619e89439fab48b053e71c666,635342.2457679834,0.0,0.0
72,Catena,hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,620239.6047702095,0.0,0.0
73,Symmetry SLC,hxab751d4e83b6fda412a38cb5f7f96860396b1327,600613.5316566781,0.0,0.0
74,Foundry Box Media,hxc5e0b88cb9092bbd8b004a517996139334752f62,594920.3084410632,0.0,0.0
75,Blockchain at Berkeley,hx2cf560d42b3b505314c526336dad5d1f624bdb1f,487462.96622630523,0.0,0.0
76,StakingTeam,hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,462471.96754467767,0.0,0.0
77,Deblock with STAYGE,hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,434385.26789851015,0.0,0.0
78,HOLA ICON,hxa615b432cb84c3f2ed22194b32df317b474ec2c9,416920.8170029965,0.0,0.0
79,Coda Labs,hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,403195.63866657193,0.0,0.0
80,ICXburners  (We burn our node rewards!),hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,375508.1367908878,0.0,0.0
81,Newroad,hx9571df0bd727ce18adc177e8fd6bc45f885b3382,365689.0034064261,0.0,0.0
82,ICON London,hx475e37c2decf56f5bf678060e3937c944921ccba,342078.9181599581,0.0,0.0
83,ICON USA,hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,338318.6844627691,0.0,0.0
84,Transform Group,hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,310707.3521570834,0.0,0.0
85,ICON France,hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,303995.9589234825,0.0,0.0
86,icon-node-NL,hx11434d1fce3edecf0e84a9c992a712f0cebf6992,273809.86237415584,0.0,0.0
87,ICON Slovenia,hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,296161.7853612725,0.0,0.0
88,POCKET / FIGMENT,hxe886f81684bbecddd69a608093fb88624c94d20a,295720.537621675,0.0,0.0
89,Staked,hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,295710.2895979123,0.0,0.0
90,loop57,hxe0df49d9382805d4dfa24487e8ef31165fe782c0,281480.90179842897,0.0,0.0
91,DELIGHT,hx004783f10b0bd56764535cf931650dfe6d42cd9e,277499.3364952452,0.0,0.0
92,Signal9,hxc93a0be07e8a74d9a86d8b12e569b91154681bc8,277269.1293454786,0.0,0.0
93,ICX Malta,hx05493cc93caf332f46715411e12c927750d210b6,272813.7524523889,0.0,0.0
94,Chainode Tech,hxd2de5d155251ff62bf2f6c2aa616da6472886165,258066.32424491688,0.0,0.0
95,ICON Spark,hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,252342.40403571486,0.0,0.0
96,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),hx02645148d0887cd1daf345e3eabf8871780398e5,242966.6712318175,0.0,0.0
97,ICON BOOM,hxd19d4bc5a9eef4e044d83abc82d903ac80504ac8,231497.7580767787,0.0,0.0
98,ICON WHALE,hx5f4e22b12f50da1927660eaafb87aa8a1bc91610,224536.9191076347,0.0,0.0
99,Bara-Node,hxfbddc0f1c0ab85e59578de4b883cdcf94ab33694,222346.55748222064,0.0,0.0
100,ICON4Education,hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,191895.82335086513,0.0,0.0
