validator,validator_name,cum_votes_update
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,36366084.05859292
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,22313544.51412694
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,21701243.13363876
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,19395584.3208478
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,16909133.85628104
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,15679184.90009751
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,13942730.87986584
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,11070276.56869516
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,10174612.24785146
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,9226891.88164481
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,7477847.30685468
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,6834414.74753426
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,6748822.59951241
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,6498536.23844384
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,6359348.21311844
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,6294086.5453139
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,6288813.07914215
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),6185551.18260954
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,5940980.26210242
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,5852364.28948678
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,5533400.2363196
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,5516923.5627458
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4236476.4903421
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,3887921.76658192
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3679813.41556681
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,3528860.88667295
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3241306.90455587
hx31c429608c74501de13df5fea30bf1674460be50,HugoByte,3027150.71599463
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2923907.32965397
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,2813824.22773123
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,2770794.82320138
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2642781.22396582
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2468254.66108635
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,2432318.2929686
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,2346138.05348415
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2328846.96431274
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2131228.10193457
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,2033682.72649786
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,1927038.65271895
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,1688967.25548241
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,1630325.63630643
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,1386219.46454424
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1235073.12872783
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1177907.86850041
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,1063782.215633
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,990749.82902711
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,892266.6656942
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,850099.60251415
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,845265.29129266
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,835514.79748081
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,829080.17125234
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,804996.37529598
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),765612.30764905
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICONOASIS,742729.51104454
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,739866.83330159
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,727381.04297125
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,717807.10502847
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,684752.11744565
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,675354.89009111
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,653850.85742343
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,620834.8496728
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,576047.89167104
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,531211.93710606
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),522115.25381084
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,512394.31827605
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,499262.70313701
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,483662.33772848
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,453075.39405287
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,450976.44241562
hx0315df35eef97e1e73f1a72b1e78ff7f28ba3176,Blockheads Development,449965.15541824
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,437627.16307167
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,Coda Labs,432218.71406989
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,430823.28119341
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),418953.34971336
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,401163.67528811
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,383410.18106769
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,379287.38022211
hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,ICON USA,371283.06755921
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,370868.09164743
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,345527.41338263
hx11434d1fce3edecf0e84a9c992a712f0cebf6992,icon-node-NL,340463.84631987
hxe886f81684bbecddd69a608093fb88624c94d20a,POCKET / FIGMENT,330816.31663189
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,330566.78503154
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,327758.89595254
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,326996.71126002
hxe0df49d9382805d4dfa24487e8ef31165fe782c0,loop57,319924.89484736
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,ICON Spark,313999.82518859
hxc93a0be07e8a74d9a86d8b12e569b91154681bc8,Signal9,313184.89759785
hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,ICON Slovenia,311635.1710191
hx05493cc93caf332f46715411e12c927750d210b6,ICX Malta,307193.82172232
hx004783f10b0bd56764535cf931650dfe6d42cd9e,DELIGHT,298474.63908735
hxd2de5d155251ff62bf2f6c2aa616da6472886165,Chainode Tech,296331.87559745
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},293671.5979657
hxd19d4bc5a9eef4e044d83abc82d903ac80504ac8,ICON BOOM,266321.81632247
hx5f4e22b12f50da1927660eaafb87aa8a1bc91610,ICON WHALE,258625.04490791
hxfbddc0f1c0ab85e59578de4b883cdcf94ab33694,Bara-Node,255158.30672792
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,247406.40103132
hx55d5b995fca77274cab59c850803f9ec3e00421f,Orangebloc,207709.80876814
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,180269.04721074
hx38c8507ed599b3d51a825d6a37e165bc5303daa1,Red Hot ICE ,121001.70558892
hx3571351614f64721081996247e53f6436ed05e55,ICONNECT-Global,100401.69612441
hxd243919468353a59250114d3ea891de8486f37c0,Iconserve,99999.35369373
hx8e882ac085ca90e5ef19364ffda6646acceed3b8,Icon Panda,99138.44729013
hx2571420b7d3977611cea1d1646579aeef2fb6dfa,HypoICON,97737.51882743
hxadad43bd60785979ed2ecea55df1eb8049162b04,Gilga Capital (NEW - LETS GROW ICON),92990.63538888
hx42805d6c22012d5bd56cdab423da9fde5850622f,Noris,87057.4507
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,86759.23478365
hxc1717a36b5288b92586b93d3c20f247b2bab1a26,ICONPool,85155.98895837
hxf85e4d956f1dfad8d713421ab58b24863c28b28a,DRAICON BALL,81281.27157638
hx800853ad662997466bd41653329ba97a2ed1f838,ICON Econ,70788.20316881
hxecf2a15a708dde0cf35aedb22344bd0fe0f88f98,manifest-icon,66652.33895614
hx6f09a1d35ea1f22467df4f0d04a78b4422dcd30e,FOCUS,64073.70484573
hx2f8b9e265975bd6d99c6ea45219105174e8674d8,iconic innovation,62795.56470041
hx704cf476389a2e3ab13ca33eeea9480ee172cf60,ICON Russia,61081.74603063
hx1be230522449d87274fa8f326fed22e3cacfe4c0,ICON Thailand,59558.58310304
hx0d0882a489794eeb9d176bcc80b664ff9d54e616,CCBR_POSTECH,54773.3869
hxfe9a226b2910584cebd9596e4effd8a8c0e3e039,Nodeasy.com,52538.81935907
hxa1c5965588ea0615e64313a770c20b069033db7b,OZYS node,45927.71445076
hxd5ff5a97308534af8234bfe78fd979e74d9f2920,X-node,42175.14783004
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,41745.88549582
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,ICONSG,41173.86416527
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,InfStones,33997.39347488
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,Sunrise,33988.53622584
hxc7a057d0cbb75606352ec8cc698267b7247cc100,Cardinal,33843.94106259
hx29fbc9cfb184d75d74cab33c70820a696998b596,VOTE for PREP DEVSHACK,33734.71140849
hxf825b64910cdbe57c6f8afb9dd235b10b884eac5,Azabu Research,32796.70399193
hxbb5355790905d790dff2aa04de5ff786a5211958,Xangle,32506.69382311
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,32194.3946
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,Midos / EPICX,30481.65301371
hxb58637355ffd78ac0a66bb3be8c038712fc5912b,IFnLIFE,29227.4785688
hxa224bb59e9ba930f3919b57feef7656f1139d24b,Catalyst,26258.10504443
hxd17cc393d0b0a59f0a03e4fb4ac1ab196743162f,Hermes Greece,25931.96291557
hx352a4b557e9035f89b237fe85d6bb92f517fdbd7,Hourglass,22811.25520244
hxa5772c57dd9c67ed09578270847de6fc2bf73b53,Wiz node,21651.27981491
hxa83c659bcebca1c6cbf9a94477a7005d09461569,ICXmerch,20976.56038094
hx958eb3e5e9e41e53d000f684af78fd7384f2fe12,Yudus Lab,19327.1036
hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,19197.256
hxd4f3fc3fbdc475874285abf9459119f8dede31dd,Sicko Node,18961.211
hxab1b04e7975ed14074bbbd530333e815c4f36340,The Iconist,17639.40262178
hx34f817bad3d0554da6c6642b06056bda32b06396,GagarinCrypto,16693.89134704
hx9d068caab70c41f7ddf3ab3d9bcce8a8dbffa089,Noris [New Node],16627.6596
hx4d345781b9701df7b5e884a3653327fc63ffb69e,Cobo ICON,15689.41098907
hx468a3871c1e8d7e61581fae29258fcacf13e5150,ICX FREEZER,14917.5941642
hx5ac1e54766ae2e3340e0a6579c2ccde8b766cd76,Progression,14843.90539468
hxf77557cf000d80e369c9e13c2b7775a30d1f7c6b,nel node,12065.58525904
hx8f0eca05fa5f8e0d3f8f440693b9a718ec31fae8,HASHRATE PLUS,10974.20303203
hx5ccbcb12e2248acfd420b9adb79ceb8f324107d6,Frontlines Media,10622.19976211
hx87d5c36add6d96c2c0dcc349223c528a99fb26f6,DFG Crypto,9769.06810354
hxa30a0e0f59956381a02f8010eab27491026c5c33,PakChina,9305.5043706
hxb027c59078f71f0d6c06d5becad464d488fd20bb,Bit Cat,9290.66458497
hx4109ae2bda803171fac8b75e713b3a3f033e969b,MW node,5905.58362505
