rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37573307.55662615,2000000.0,39573307.55662615
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,22211539.148757674,1156415.4028,23128308.056
3,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,19699406.307486143,1000000.01,20000000.2
4,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,18847856.680967145,1134020.1914,19981876.872367144
5,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,18899133.806939796,1009034.3607,19908168.167639792
6,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,16730814.950874258,940691.713,17671506.663874257
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,16253975.582533032,685406.8057,13708136.114
8,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,11430765.03439818,615105.513,12045870.54739818
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,11993648.143958949,589770.1472,11795402.944
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14960638.330953322,430000.0,8600000.0
11,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7444213.744207437,390146.9838,7802939.676
12,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,6942461.165969212,421706.8438,7364168.0097692115
13,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6390329.55027016,359086.405,6749415.955270159
14,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5681483.07536015,319997.9963,6001481.07166015
15,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5519021.413258036,468444.6114,5987466.0246580355
16,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5781731.746585054,297735.7649,5954715.298
17,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,5596285.20866101,288350.0,5767000.0
18,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,6085581.42114555,280882.0,5617640.0
19,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,4846108.327143245,325000.0,5171108.327143245
20,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,4441107.409207243,364082.1361,4805189.545307242
21,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,10583766.288502323,234000.0,4680000.0
22,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,4255899.351688123,272734.221,4528633.572688123
26,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,3863447.625950486,200000.0,4000000.0
27,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,3702038.7450879,193105.9727,3862119.454
