validator,validator_name,cum_votes_update
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,36388993.66881987
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,22821474.40470643
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,19654098.79079535
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,18706896.61437717
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,16406221.3860016
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,15074330.37786207
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,15030950.79532829
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,14555961.70357015
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,12360309.39929586
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,11705405.88531044
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,10372008.6634186
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,9541409.03500613
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,7686129.86022111
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,7185022.76239924
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,6422888.69350049
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,6017231.31276281
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,6003056.89280073
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,5757550.29900379
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,5614901.69742595
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),5494398.5225732
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,5315075.45315487
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,4834844.83516111
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,4660043.46758476
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4280604.9488914
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,3801644.171265
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,3710559.89471515
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3260942.55688005
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3170376.6872462
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,3131181.60005857
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,3054721.67279601
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2567517.38971428
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,2503095.72670768
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,2490642.7728971
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,2297281.54836183
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2286751.18764107
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2258373.27960644
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,1872732.70666977
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,1826697.23526443
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,1683003.40765997
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,1566717.71959101
hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,Studio Mirai,1428219.42604665
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,1422871.21384547
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,1390784.60797408
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1309772.16638929
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1178743.77234159
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,1045559.3571548
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,875120.49311443
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,855687.19114112
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,798214.72498158
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,786693.21202274
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,712469.72978693
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,677022.96694698
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,628451.42596685
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),610247.86254832
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,570024.29569668
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,524808.63046967
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,500847.54336545
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,493160.31742427
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,469597.55951376
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,453284.26147481
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,451714.20529404
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,439155.50106966
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,416166.93111645
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,408842.10527505
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,401303.36815038
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,387028.42095598
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,376379.78048463
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,367120.22908165
