validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36409279.42442235,2000000.0,38409279.42442235
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,22793298.505897008,1156415.4028,23128308.056
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,19342721.643293463,1134020.1914,20476741.83469346
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14552973.432855157,1000000.01,15552973.442855157
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,5,18718550.208690204,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,15074041.667752273,883691.713,15957733.380752273
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,7,11815324.421032935,615105.513,12302110.26
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,16373858.611913158,600822.1366,12016442.732
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,12367136.628609005,589770.1472,11795402.944
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,10,14997543.649519911,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,11,7187538.473864975,421706.8438,7609245.317664975
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,12,7655914.6054332,387348.0052,7746960.104
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,13,4831289.497831396,364082.1361,5195371.6339313965
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,14,6450426.253827335,359086.405,6809512.658827336
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,15,5311607.066299742,325000.0,5636607.066299742
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,16,5762715.568664947,319997.9963,6082713.564964947
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,17,6013815.8480212465,292205.7649,5844115.298
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,18,5616335.819017934,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,19,6022249.5481650485,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,20,4656492.087212277,272734.221,4929226.308212277
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),21,5489855.390143138,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,22,9531535.30997806,234000.0,4680000.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,23,3129856.2226862144,227621.1457,3357477.3683862146
