validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52643188.46193925
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37324766.91216659
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,21477550.72077535
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,20025869.27086835
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,17535368.25411288
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,15887462.20545862
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,15753935.99653714
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,13989249.89753447
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,13185078.87002223
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,13084851.92920194
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,12997806.94780058
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,8060827.2750895
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,7430125.60676205
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6982360.99464897
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,5524158.26602036
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,5229901.27555421
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5172938.0417616
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,4672674.67832709
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,4657941.74279363
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4241865.87807987
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4153697.43619177
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,3853194.25882543
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),3444598.99387142
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3408313.40235956
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOWIZ,2885830.81386709
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Sesameseed,2781676.30071969
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2647971.80534244
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2555034.27380974
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,2467416.15462035
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2122960.86615706
