validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36435770.94154714,2000000.0,38435770.94154714
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,22792915.855882358,1156415.4028,23128308.056
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,19176390.84326925,1134020.1914,20310411.03466925
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14552626.285242116,1000000.01,15552626.295242116
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,5,18748346.777071293,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,15081530.237971231,883691.713,15965221.95097123
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,7,12106251.433226189,615105.513,12302110.26
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,16372810.301096465,600822.1366,12016442.732
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,12358847.547403563,589770.1472,11795402.944
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),10,5505257.266721729,468444.6114,5973701.878121729
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,11,15003643.401196763,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,12,7240886.804414184,421706.8438,7662593.648214184
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,13,7676944.410495935,387348.0052,7746960.104
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14,4819538.543257142,364082.1361,5183620.679357142
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,15,6460211.653481196,359086.405,6819298.058481196
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,16,5294501.424780274,325000.0,5619501.424780274
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5755409.033546083,319997.9963,6075407.029846083
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,18,6067990.915181774,292205.7649,5844115.298
