validator,validator_name,cum_votes_update
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,36883038.77311253
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,24334291.28754246
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,20249279.06757488
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,18372287.03708131
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,17668113.27080098
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,16060325.7344592
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,15007183.80051863
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,14545991.46763415
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,11970985.6107911
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,11791246.46072459
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,10034662.26827973
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,9574507.70911741
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,7510410.1775955
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,7344785.91287149
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,6723826.50207131
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,6602267.3578399
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,6593059.06618734
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,6139708.4214025
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,6000926.06664604
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,5621373.68471359
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),5448040.12692415
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,5426571.16907939
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5392623.81448261
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4235670.22298414
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,3781306.10998575
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3299226.03955318
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,3253542.93761534
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,3250113.57584687
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3164164.63782649
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,3038014.33270315
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2556897.63597513
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,2499179.84837472
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,2477978.78311797
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,2317434.46689901
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2278877.14416913
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2120319.85368583
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,1945663.16381002
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,1815428.77402769
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,1675307.11803244
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,1541054.9599445
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,1411312.84624456
