validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36741367.34624195,2000000.0,38741367.34624195
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,22743920.331842475,1156415.4028,23128308.056
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,20108415.803951256,1134020.1914,21242435.995351255
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,4,19012147.928767156,1009034.3607,20021182.289467156
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,5,19654149.304235302,1000000.01,20000000.2
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,16724371.340256026,883691.713,17608063.053256027
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,7,11232789.109830713,615105.513,11847894.622830713
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,16306389.865485735,600822.1366,12016442.732
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,12220444.48429879,589770.1472,11795402.944
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),10,5507226.179858596,468444.6114,5975670.791258596
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,11,14939925.262910256,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,12,7244367.738181017,421706.8438,7666074.581981017
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,13,7364868.499783143,389239.4485,7754107.948283143
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14,4608483.624965595,364082.1361,4972565.761065596
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,15,6361780.218523224,359086.405,6720866.623523224
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,16,5018640.17989952,325000.0,5343640.17989952
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5742777.245016461,319997.9963,6062775.241316461
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,18,5836367.044970732,292405.7649,5848115.298
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,19,5685441.068909654,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,20,6067020.105704799,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,21,4422720.396146476,272734.221,4695454.617146476
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,22,10574175.625644423,234000.0,4680000.0
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,23,3895603.2913668086,200000.0,4000000.0
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,24,3245052.4526838865,195649.3107,3440701.7633838863
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,25,3613080.9335064157,191887.1303,3804968.0638064155
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,26,2886154.8917991603,175006.4363,3061161.3280991605
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,27,3184892.2655246304,162080.0,3241600.0
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,28,3729554.4821331003,150000.0,3000000.0
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,29,1380002.0019108711,149904.3028,1529906.3047108713
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,30,1688011.467418437,130000.0,1818011.467418437
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,31,2506652.641810771,117273.7623,2345475.246
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,32,665755.8468284011,105065.6299,770821.4767284011
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,33,1199011.8146649725,63377.1084,1262388.9230649723
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,34,1297059.2575079023,60000.0,1200000.0
hxca60d4371ad90d624dc7119f81009d799c168aa1,FRĀMD,35,766439.8219738741,58149.346,824589.167973874
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,36,840359.3318183708,54998.0,895357.3318183708
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,37,3087221.488455964,50166.2256,1003324.512
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,38,697628.951912492,50000.0,747628.951912492
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,39,863858.1377331774,44247.8835,884957.67
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,40,444707.02231991506,30100.0,474807.02231991506
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,41,253851.8822581158,30000.0,283851.8822581158
hx437e3ce53016ffc71be609a4d1194e41a5d89678,FOMOmental,42,558331.8700868975,27752.9298,555058.596
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,43,482451.4370070851,26000.0,508451.4370070851
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,44,346846.2222317943,25000.0,371846.2222317943
hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,Studio Mirai,45,1102788.993078711,22000.0,440000.0
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,46,352029.94589468814,20333.0017,372362.94759468816
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,47,358009.5518480931,20000.0,378009.5518480931
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,48,310460.33922488027,20000.0,330460.33922488027
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,49,298520.00074512436,20000.0,318520.00074512436
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,50,272267.02822376054,15495.892,287762.92022376054
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,51,1843736.9792447684,13563.9615,271279.23
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,52,2542188.200556654,12937.3818,258747.636
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},53,229626.34148212598,10472.3046,209446.092
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,54,255381.2584858084,5000.0,100000.0
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,55,186824.9304367978,3912.8015,78256.03
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,56,8902078.633822262,0.0,0.0
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,57,4135932.421433271,0.0,0.0
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,58,2530444.4038156527,0.0,0.0
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,59,2318121.480230435,0.0,0.0
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,60,2310803.3881071797,0.0,0.0
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,61,1884475.7680573815,0.0,0.0
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,62,1540631.6786776306,0.0,0.0
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,63,1435750.6369616915,0.0,0.0
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,64,1061506.1742727538,0.0,0.0
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,65,995079.239977912,0.0,0.0
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,66,871232.5061715834,0.0,0.0
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,67,732638.4461237229,0.0,0.0
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,68,639874.8084106208,0.0,0.0
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),69,633493.5786517775,0.0,0.0
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,70,588416.0851737843,0.0,0.0
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,71,537296.0927064662,0.0,0.0
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,72,530539.52775304,0.0,0.0
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,73,468830.8563594263,0.0,0.0
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,74,466478.93216039776,0.0,0.0
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,75,455958.1921181608,0.0,0.0
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,76,434221.16013404,0.0,0.0
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,77,424929.25870005635,0.0,0.0
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,78,402833.6870624712,0.0,0.0
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,79,383444.5043517813,0.0,0.0
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),80,374600.67685516604,0.0,0.0
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,Oasis,81,364840.03705665993,0.0,0.0
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,82,359304.9089946715,0.0,0.0
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,83,354421.5668036049,0.0,0.0
hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,ICON USA,84,342196.96426255687,0.0,0.0
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),85,341948.4561885595,0.0,0.0
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,86,340214.81248717336,0.0,0.0
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,Coda Labs,87,335096.1545289551,0.0,0.0
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,88,309869.22505723836,0.0,0.0
