validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,38148499.08284798,2000000.0,40000000.0
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,21743062.35076252,1156415.4028,22899477.75356252
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,18767329.05497574,1134020.1914,19901349.246375743
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,4,19121312.460835423,1009034.3607,20130346.821535423
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,5,19840200.455934275,1000000.01,20000000.2
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,19571133.92950472,986691.713,19733834.26
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,7,15594749.716302127,685406.8057,13708136.114
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,8,13960996.078276623,624383.2596,12487665.192
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,9,11009549.142505707,615105.513,11624654.655505707
hxca60d4371ad90d624dc7119f81009d799c168aa1,FRĀMD,10,10069452.352180226,484055.2056,9681104.112
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,11,12233107.430696944,475331.7432,9506634.864
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),12,4916703.032509308,468444.6114,5385147.643909308
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,13,14633877.719341397,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,14,5958330.917817772,421706.8438,6380037.761617772
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,15,7284376.887863254,399053.176,7683430.063863254
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,16,6602658.597082641,364082.1361,6966740.733182641
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,17,6106164.322743338,359086.405,6465250.727743338
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,18,7101394.716249485,320000.0,6400000.0
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,19,5191793.854947511,319997.9963,5511791.851247511
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,20,4493866.683532121,288350.0,4782216.683532121
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,21,5252744.657573358,287388.3997,5540133.057273358
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,22,5717412.227865233,280882.0,5617640.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,23,4389916.951163196,265754.0563,4655671.007463195
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,24,4217316.828258715,213583.4887,4271669.774
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,25,2937622.205966752,206391.4363,3144013.642266752
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,26,3069566.9127750746,162080.0,3231646.9127750746
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,27,1380118.0492021628,154704.4052,1534822.4544021627
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,28,2854385.3059531534,150627.5869,3005012.8928531534
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,29,2765380.7716823933,139100.0,2782000.0
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,30,2436101.882468347,130426.4458,2566528.328268347
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,31,1520157.1775728876,130000.0,1650157.1775728876
hxc5e0b88cb9092bbd8b004a517996139334752f62,Inanis Invictus,32,1463246.094102334,113517.4404,1576763.534502334
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,33,2243100.278667498,100000.0,2000000.0
hx437e3ce53016ffc71be609a4d1194e41a5d89678,FOMOmental,34,1894773.3950471773,95126.8253,1902536.506
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,35,1062706.9320940666,63377.1084,1126084.0404940664
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,36,587208.0944860241,50000.0,637208.0944860241
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,37,807092.9143008848,47129.0022,854221.9165008848
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,38,457860.4426307333,30100.0,487960.4426307333
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,39,2420321.096196196,27094.5647,541891.294
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,40,411564.1903076943,26150.3715,437714.5618076943
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,41,239440.21087689826,25000.0,264440.21087689826
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,42,462461.0711139696,23000.0,460000.0
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,43,203517.86127020893,20333.0017,223850.86297020895
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,44,243341.65613986383,20000.0,263341.65613986383
