validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36209654.147901036,2000000.0,38209654.147901036
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,18460078.47234967,1133900.1914,19593978.66374967
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,3,23863417.917696845,1108000.2696,22160005.392
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14254772.470087709,1000000.01,15254772.480087709
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,5,14777928.067362465,939049.6874,15716977.754762465
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,6,17426389.697081447,909034.3644,18180687.288
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,7,19174067.228903696,594822.7382,11896454.764
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,8,11919495.983739885,579865.5848,11597311.696
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,9,15490282.232381945,553600.4238,11072008.476
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,10,7305959.728642954,421706.8438,7727666.5724429535
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,11,5248338.354507983,375000.0,5623338.354507983
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,12,6772959.651348005,364082.1361,7137041.787448005
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,13,6811827.895108994,359086.405,7170914.300108994
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,14,9507291.568689104,353776.7439,7075534.878
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,15,6468825.876647745,343886.4356,6812712.312247746
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,16,7238871.989167121,325000.0,6500000.0
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5413265.045497791,319997.9963,5733263.041797791
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,18,6101999.9016625155,310205.7649,6204115.298
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,19,6777480.023755882,288350.0,5767000.0
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),20,5463318.356829992,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,21,7263613.308536778,256000.0,5120000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,22,5073357.232950238,234031.0,4680620.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,23,3788377.26474071,199573.5795,3987950.84424071
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,24,3490874.164928985,195649.3107,3686523.4756289846
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,25,3232647.2328708493,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,26,2392363.327539072,153146.0146,2545509.3421390723
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,27,2026681.008250824,150000.0,2176681.008250824
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,28,1564953.1321248726,137694.4885,1702647.6206248726
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,29,2602399.6127769453,131419.7373,2628394.746
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,30,1750114.1264630333,130000.0,1880114.1264630333
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,31,2421774.9495780026,119023.7805,2380475.61
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,32,2009328.962335426,105065.6299,2101312.598
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,33,6454960.302935495,73132.2984,1462645.968
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,34,2455685.171567262,71402.2055,1428044.11
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,35,1215549.0009468663,63377.1084,1267542.168
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,36,1163192.8942972496,60000.0,1200000.0
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,37,822652.8254517136,54998.0,877650.8254517136
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,38,788885.1113827083,50000.0,838885.1113827083
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,39,333040.35643209977,47390.8571,380431.2135320998
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),40,952521.8141935312,41193.8246,823876.492
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,41,821398.6205967527,40000.0,800000.0
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,42,783212.0730398524,39587.3767,791747.534
