rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,36482131.38535005,2000000.0,38482131.38535005
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,22801309.993085288,1156415.4028,23128308.056
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,19580257.52890072,1134020.1914,20714277.72030072
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,18748365.519688424,909034.3644,18180687.288
5,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,15081084.543253757,883691.713,15964776.256253757
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14550935.990251824,1000000.01,15550936.000251824
7,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,11636773.076367686,615105.513,12251878.589367686
8,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,16384534.444124632,600822.1366,12016442.732
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,12364367.366857477,589770.1472,11795402.944
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,15016433.181472287,430000.0,8600000.0
11,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7685186.132112625,387348.0052,7746960.104
12,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7240418.2668923475,421706.8438,7662125.110692347
13,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6458257.733757508,359086.405,6817344.138757508
14,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5754588.191387584,319997.9963,6074586.187687584
15,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5505531.718096072,468444.6114,5973976.329496072
16,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5888491.093551127,292205.7649,5844115.298
17,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,5600736.428553505,288350.0,5767000.0
18,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,5294716.092553307,325000.0,5619716.092553307
19,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,6044957.057884302,280882.0,5617640.0
20,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,4819952.255413673,364082.1361,5184034.391513673
21,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,4644935.008094554,272734.221,4917669.229094554
22,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,9537925.271570537,234000.0,4680000.0
24,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,3808778.6513174097,200000.0,4000000.0
25,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3273634.3736946075,195649.3107,3469283.684394608
26,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,10105875.103313554,171985.6411,3439712.822
27,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3126777.558790273,227621.1457,3354398.7044902733
28,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3166821.159099373,162080.0,3241600.0
29,GPS Gaming,hxb11448743cbb63fcf29609401cdc5782793be211,2941893.9782196563,175006.4363,3116900.4145196564
30,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,3706100.0422492586,150000.0,3000000.0
31,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,2265401.491024898,161392.1218,2426793.6128248977
32,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2482462.443359118,115226.8701,2304537.402
33,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1387434.0872081856,149332.0661,1536766.1533081855
34,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1174253.1526953448,63377.1084,1237630.2610953448
35,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1305291.7136233984,60000.0,1200000.0
36,Studio Mirai,hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,1426723.5138022401,46900.0,938000.0
37,ICX_Stratos,hx3ec5c0c906e857de231a7ae16e49ab92c5708699,793758.2225156851,54998.0,848756.2225156851
38,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,781104.9549568482,44247.8835,825352.8384568482
