rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,36499653.75294025,2000000.0,38499653.75294025
2,ICX_Station,hxfba37e91ccc13ec1dab115811f73e429cde44d48,23670129.199605472,1108000.2696,22160005.392
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,18645874.783752687,1133900.1914,19779774.975152686
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,17310375.581682354,909034.3644,18180687.288
5,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14351189.257341241,1000000.01,15351189.267341241
6,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,14157917.451482637,939049.6874,15096967.138882637
7,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,11759890.748205265,883691.713,12643582.461205265
8,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,18672220.858506814,595822.7382,11916454.764
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,11887754.047827207,579865.5848,11597311.696
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14971570.160993086,553600.4238,11072008.476
11,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7268734.003193575,421706.8438,7690440.846993575
12,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7276132.260175635,371798.7335,7435974.67
13,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6924457.06668331,359086.405,7181728.1
14,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6694895.859680442,364082.1361,7058977.995780442
15,ICONbet Community,hxb11448743cbb63fcf29609401cdc5782793be211,6384546.225167681,375000.0,6759546.225167681
16,Geometry Labs,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,7165728.490840757,325000.0,6500000.0
17,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,6867267.533156773,288350.0,5767000.0
18,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5401651.672677573,319997.9963,5721649.668977573
19,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5847410.721010808,285265.7649,5705315.298
20,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5588158.990046113,280882.0,5617640.0
21,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,6385093.169166219,272734.221,5454684.42
22,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5395483.570210333,268544.6114,5370892.228
23,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,7108824.461519133,256000.0,5120000.0
24,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,9276896.710709874,203348.7439,4066974.878
25,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3695005.912579651,218012.0538,3913017.9663796513
26,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3387004.838240897,195649.3107,3582654.148940897
27,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3220104.246726542,162080.0,3241600.0
28,ICON Forge,hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,2589762.3254798595,131419.7373,2628394.746
29,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,2326082.063105064,155321.6968,2481403.759905064
30,Arcade Node,hx8d7f98f88560fc957d410afb53c5b269bebc8799,2427690.530829594,120849.6654,2416993.308
31,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,2037746.7135578408,150000.0,2187746.713557841
32,ICONoscope,hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,1988949.952409101,105065.6299,2094015.582309101
33,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1726986.2430920752,130000.0,1856986.2430920752
34,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1538024.6810318811,141577.7243,1679602.4053318813
35,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2432481.1023228555,72438.5514,1448771.028
36,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1214804.0242228862,63377.1084,1267542.168
37,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1147827.1672084166,60000.0,1200000.0
38,ICX_Stratos,hx3ec5c0c906e857de231a7ae16e49ab92c5708699,811429.0187681239,54998.0,866427.0187681239
39,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,940960.2245216084,41999.9471,839998.942
40,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,775378.7289465398,40678.7303,813574.606
41,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,754378.5204156705,50000.0,804378.5204156705
42,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,812028.6103494297,40000.0,800000.0
43,ICONOASIS,hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,711627.0977442479,39455.0,751082.0977442479
44,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,574396.8255205915,35000.0,609396.8255205915
45,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,465992.8655798603,30100.0,496092.8655798603
46,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,441374.718823411,30000.0,471374.718823411
47,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,342631.14120715216,25000.0,367631.14120715216
48,PiconbelloDAO,hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,337565.86714598804,20333.0017,357898.868845988
49,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,333231.8313772599,20000.0,353231.8313772599
50,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,319005.69721770845,20000.0,339005.69721770845
51,devshack,hxca60d4371ad90d624dc7119f81009d799c168aa1,282016.48546587175,15000.0,297016.48546587175
52,ICON Guide Star,hx135d9c1b6ad2b7750f153d1649b676f8625e470c,277122.4102737823,15434.6405,292557.0507737823
53,Staked Tech,hx55f2cc3244350085734f4e405f761ecf3d2095b3,258436.32234910972,30000.0,288436.3223491097
54,Citadel.one,hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,1872591.6551947237,13563.9615,271279.23
55,UNBLOCK {ICX GROWTH INCUBATOR},hx554ea6c0c56e6f30682dcaa79a326da3a364899f,228816.9414960513,13600.0,242416.9414960513
56,Atomic Wallet,hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,4332419.558486861,0.0,0.0
57,Danal,hxa69031aef1bbb11ea0ee3647b278c158ecdab767,2341050.2361191786,0.0,0.0
58,Band Protocol,hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,2308365.211380256,0.0,0.0
59,ICON Hyperconnect,hxd5059fec8665bc7b769f4893aef65cf00049377a,2036859.2462127975,0.0,0.0
60,ICONPLUS,hxd6f20327d135cb0227230ab98792173a5c97b03e,1656961.7861126654,0.0,0.0
61,weBloc asia,hxf75bfd0df8d96ee0963965135af2485cee6d5000,1482547.892692721,0.0,0.0
62,Alice,hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,1025165.0379425994,0.0,0.0
63,TNTXT,hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,911042.1476372357,0.0,0.0
64,MinerGate,hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,876643.473538776,0.0,0.0
65,block42,hx168d2cfe6d73acb8cb690d3abda54d3af266addf,733302.3632201545,0.0,0.0
66,DEMOS,hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,642559.6614474398,0.0,0.0
67,ICX Australia,hx040b667627bbd02619e89439fab48b053e71c666,636838.8114872243,0.0,0.0
68,Catena,hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,621475.0624122336,0.0,0.0
69,Symmetry SLC,hxab751d4e83b6fda412a38cb5f7f96860396b1327,596678.7013906472,0.0,0.0
70,Foundry Box Media,hxc5e0b88cb9092bbd8b004a517996139334752f62,590416.3131372223,0.0,0.0
71,Blockchain at Berkeley,hx2cf560d42b3b505314c526336dad5d1f624bdb1f,489374.39939593873,0.0,0.0
72,StakingTeam,hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,453900.0861502724,0.0,0.0
73,Deblock with STAYGE,hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,432852.8692485879,0.0,0.0
74,HOLA ICON,hxa615b432cb84c3f2ed22194b32df317b474ec2c9,418304.4302431273,0.0,0.0
75,Coda Labs,hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,398717.623867494,0.0,0.0
76,ICON Labs,hx50040d39a04b7bc9197e9784779f07f9a6887811,391039.3104953677,0.0,0.0
77,Newroad,hx9571df0bd727ce18adc177e8fd6bc45f885b3382,376388.9304578024,0.0,0.0
78,ICXburners  (We burn our node rewards!),hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,374611.3231076321,0.0,0.0
79,ICON USA,hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,351214.4543324026,0.0,0.0
80,ICON London,hx475e37c2decf56f5bf678060e3937c944921ccba,338155.0544767024,0.0,0.0
81,Transform Group,hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,311439.5246267169,0.0,0.0
82,ICON France,hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,303380.2527692372,0.0,0.0
83,POCKET / FIGMENT,hxe886f81684bbecddd69a608093fb88624c94d20a,296759.11009130854,0.0,0.0
84,Staked,hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,293406.38731465663,0.0,0.0
85,DELIGHT,hx004783f10b0bd56764535cf931650dfe6d42cd9e,288504.44261198957,0.0,0.0
86,ICON Slovenia,hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,285290.4329780168,0.0,0.0
87,loop57,hxe0df49d9382805d4dfa24487e8ef31165fe782c0,282299.53808790055,0.0,0.0
88,Signal9,hxc93a0be07e8a74d9a86d8b12e569b91154681bc8,278649.8674484456,0.0,0.0
89,ICX Malta,hx05493cc93caf332f46715411e12c927750d210b6,273563.6121957066,0.0,0.0
90,icon-node-NL,hx11434d1fce3edecf0e84a9c992a712f0cebf6992,261996.46675680156,0.0,0.0
91,Chainode Tech,hxd2de5d155251ff62bf2f6c2aa616da6472886165,254830.91406166117,0.0,0.0
92,ICON Spark,hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,252691.47467407587,0.0,0.0
93,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),hx02645148d0887cd1daf345e3eabf8871780398e5,241269.0203904325,0.0,0.0
94,ICON BOOM,hxd19d4bc5a9eef4e044d83abc82d903ac80504ac8,230631.57094641222,0.0,0.0
95,ICON WHALE,hx5f4e22b12f50da1927660eaafb87aa8a1bc91610,225353.1113971063,0.0,0.0
96,Bara-Node,hxfbddc0f1c0ab85e59578de4b883cdcf94ab33694,223076.72995185415,0.0,0.0
97,ICON4Education,hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,195826.44016644935,0.0,0.0
