validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36195975.513018385,2000000.0,38195975.513018385
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,18625366.73065575,1133900.1914,19759266.922055747
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,3,23643572.15968284,1108000.2696,22160005.392
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14341726.028461665,1000000.01,15341726.038461665
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,5,14274906.282012785,939049.6874,15213955.969412785
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,6,17358678.510383155,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,7,11768803.064675385,883691.713,12652494.777675387
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,18544393.660711493,595822.7382,11916454.764
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,11857978.447944498,579865.5848,11597311.696
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,10,14990112.376135398,553600.4238,11072008.476
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,11,7272029.344266403,421706.8438,7693736.188066402
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,12,6392888.569192869,375000.0,6767888.569192869
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,13,7320059.717483821,371798.7335,7435974.67
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14,6651844.006515513,364082.1361,7015926.142615513
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,15,6882074.437754519,359086.405,7181728.1
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,16,7138985.768181902,325000.0,6500000.0
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5402729.683052573,319997.9963,5722727.679352573
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,18,6853201.527533111,288350.0,5767000.0
