validator,validator_name,cum_votes_update
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,36532157.88920356
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,23078363.35931789
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,19698301.94731913
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,18825177.16373159
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,16766677.19265904
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,16226437.38593756
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,15147330.18826175
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,14564165.23724174
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,12603436.6936326
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,12312633.9829197
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,10512759.78640024
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,8827155.97274799
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,7569634.77111142
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,7254207.24828759
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,6441748.05205468
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,6065136.74612525
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5888877.99765965
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,5734428.53169839
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,5542668.9203206
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),5506879.9351335
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,5246201.57911018
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,4785202.37139738
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,4594914.19117826
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4134876.20100717
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,3815740.92513453
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,3711587.65685256
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3284045.00305058
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3172401.71806128
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,3130041.97913807
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,2873035.71150653
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2569698.07347515
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,2527792.55986722
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,2486849.44130055
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2321622.04661754
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,2303725.23434989
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2287890.3771776
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,1917703.45286365
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,1827408.76218398
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,1656833.35829148
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,1599484.07098695
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,1562796.9711978
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,1424612.95896686
hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,Studio Mirai,1422359.09279451
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1311633.45598398
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1185242.45737322
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,1046594.05049221
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,980331.37385399
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,857259.83081433
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,799833.87809445
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,786842.11260228
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,722273.23116647
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,712558.87068675
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,678932.8522068
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,629754.79177972
