validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,39111931.1449921,2000000.0,40000000.0
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,21569090.81542,1156415.4028,22725506.218220003
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,14897432.834603747,1134020.1914,16031453.026003746
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,4,19141775.112621777,1009034.3607,20150809.473321777
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,5,19680068.82959135,1000000.01,20000000.2
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,18661193.429158818,940691.713,18813834.26
hxca60d4371ad90d624dc7119f81009d799c168aa1,FRĀMD,7,14737943.522995254,760084.774,15201695.48
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,15561533.300383138,685406.8057,13708136.114
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,13141940.447416527,624383.2596,12487665.192
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,10,10812504.993016507,615105.513,11427610.506016508
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),11,4991868.0685039265,468444.6114,5460312.679903926
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,12,14088163.817791538,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,13,6373773.465032652,421706.8438,6795480.308832652
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,14,6670236.885784563,399053.176,7069290.061784563
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,15,5803143.506705135,364082.1361,6167225.642805136
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,16,6298763.691553307,359086.405,6657850.096553307
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5592987.52388558,319997.9963,5912985.52018558
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,18,4696263.145239153,288350.0,4984613.145239153
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,19,5307307.881496966,287388.3997,5594696.281196966
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,20,6097041.368994994,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,21,4277602.781885221,272734.221,4550337.002885221
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,22,11946748.127732681,234000.0,4680000.0
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,23,4231486.3298150385,213583.4887,4271669.774
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,24,4640886.112854488,208820.0207,4176400.414
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,25,1834626.8459594685,200000.0,2034626.8459594685
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,26,3024002.905834481,195649.3107,3219652.2165344814
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,27,3084385.2636504835,162080.0,3241600.0
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,28,1877423.0258549638,152028.5202,2029451.5460549637
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,29,2930563.1687556435,144142.4235,2882848.47
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,30,2458122.1327260607,130326.4458,2588448.5785260606
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,31,1543275.3464868928,130000.0,1673275.3464868928
hx437e3ce53016ffc71be609a4d1194e41a5d89678,FOMOmental,32,2008426.2206714714,94200.0,1884000.0
