rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37841305.61002118,2000000.0,39841305.61002118
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,23381996.00800456,1156415.4028,23128308.056
3,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,21843839.210199017,1070691.713,21413834.26
4,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,20139959.06193715,1134020.1914,21273979.253337152
5,GROW,hxf680ae11372c48afebbce77c9d8de455e1acc18a,20143778.897080153,1009034.3607,20180687.214
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,19902279.891956754,1000000.01,20000000.2
7,ICONLOOP,hxe44c986d1c6013c8cafc35edcbd6937985641fce,14145972.966448499,1000000.0,15145972.966448499
8,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,13443970.779676137,710000.0,14153970.779676137
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,13658615.392280977,646321.0809,12926421.618
10,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,15400823.245293194,564362.9376,11287258.752
11,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,11397713.006739194,512833.9274,10256678.548
13,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,6665025.013506935,421706.8438,7086731.857306935
14,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6433897.683098168,364082.1361,6797979.819198168
15,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,6345472.863082342,401886.7592,6747359.622282342
16,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6819947.258015359,320000.0,6400000.0
17,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,5986670.955619542,359086.405,6345757.360619542
18,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5507071.8485249495,287388.3997,5747767.994
19,ICON Pinas (Pilipinas),hx0a72c03881451a6270d4895f756085470fc311e4,5869434.854387799,280882.0,5617640.0
20,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,5166767.6321396,279628.6354,5446396.2675396
21,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,4924282.598335374,468444.6114,5392727.209735374
12,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,14122977.000576317,234000.0,4680000.0
22,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,4141993.006628225,288350.0,4430343.006628226
25,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,4221302.9807285825,213583.4887,4271669.774
26,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,10693977.700297374,205532.2872,4110645.744
27,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3066492.5880585336,162080.0,3228572.5880585336
28,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,2687625.0529890996,165027.5869,2852652.6398890996
29,GPS Gaming,hxb11448743cbb63fcf29609401cdc5782793be211,2581879.8066872805,175006.4363,2756886.2429872802
30,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,2536091.256129184,139100.0,2675191.256129184
31,CODE METAL,hxe872d22ad693279cd7ff33f51583f4117a4610b3,2459513.6627781005,199726.05,2659239.7127781007
32,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2445946.480597463,127699.9434,2553998.868
33,FOMOmental,hx437e3ce53016ffc71be609a4d1194e41a5d89678,2527303.262881792,116342.7833,2326855.666
34,Inanis Invictus,hxc5e0b88cb9092bbd8b004a517996139334752f62,1539333.3959798038,162522.4404,1701855.8363798037
35,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1542676.368471388,130000.0,1672676.368471388
24,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1417811.1539501282,159634.2856,1577445.4395501283
36,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1087937.9749750437,63377.1084,1151315.0833750437
37,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1012221.2765487621,51000.0,1020000.0
38,Eye on ICON,hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,933016.5305243961,67749.0,1000765.5305243961
39,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,838966.837577529,51597.3287,890564.1662775291
40,Arcade Node,hx8d7f98f88560fc957d410afb53c5b269bebc8799,2419039.722172612,32333.497,646669.94
41,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,571896.2712918514,50000.0,621896.2712918514
42,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,490824.34497317526,26150.3715,516974.7164731752
43,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,468066.61166211683,23000.0,460000.0
23,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,421794.7493169759,30100.0,451894.7493169759
44,PiconbelloDAO,hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,277143.2834766064,20333.0017,297476.2851766064
45,Citadel.one,hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,1686313.376174152,13563.9615,271279.23
46,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,244168.3760241629,25000.0,269168.3760241629
47,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,231119.69832610554,20000.0,251119.69832610554
48,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,191783.03115704653,20000.0,211783.03115704653
49,ICON Guide Star,hx135d9c1b6ad2b7750f153d1649b676f8625e470c,169519.7625023635,15495.892,185015.65450236353
50,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,164448.29729434146,20000.0,184448.29729434146
51,Staked Tech,hx55f2cc3244350085734f4e405f761ecf3d2095b3,141532.15474456525,30000.0,171532.15474456525
52,A_Block,hxa19a398f4941abed1d0af82fb2f6081b76f29107,146819.36967824725,5000.0,100000.0
53,FOMO MASTERNODE,hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,77438.2306767158,3912.8015,78256.03
54,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5060988.561725168,0.0,0.0
55,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,4963702.061651195,0.0,0.0
56,Atomic Wallet,hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,3629682.4548108787,0.0,0.0
57,ICONPool,hxc1717a36b5288b92586b93d3c20f247b2bab1a26,3148454.4659069325,0.0,0.0
58,ICON Forge,hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,2419038.745799319,0.0,0.0
59,Danal,hxa69031aef1bbb11ea0ee3647b278c158ecdab767,2280237.1113594123,0.0,0.0
60,Band Protocol,hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,2171633.0053416905,0.0,0.0
61,ICON Hyperconnect,hxd5059fec8665bc7b769f4893aef65cf00049377a,1709858.1618770063,0.0,0.0
62,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,1661551.986174877,0.0,0.0
63,ICONPLUS,hxd6f20327d135cb0227230ab98792173a5c97b03e,1342457.0593282839,0.0,0.0
64,weBloc asia,hxf75bfd0df8d96ee0963965135af2485cee6d5000,1233197.0862575357,0.0,0.0
65,Alice,hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,952433.7153627649,0.0,0.0
66,TNTXT,hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,729163.3834450556,0.0,0.0
67,Studio Mirai,hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,644630.262313498,0.0,0.0
68,block42,hx168d2cfe6d73acb8cb690d3abda54d3af266addf,596135.9008923777,0.0,0.0
69,XGO,hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,585964.3794295948,0.0,0.0
70,DEMOS,hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,550349.5046254128,0.0,0.0
71,StakingTeam,hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,519820.06923977163,0.0,0.0
72,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,453386.0334352225,0.0,0.0
73,Catena,hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,419531.15317934914,0.0,0.0
