rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37849263.62425166,2000000.0,39849263.62425166
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,22412291.57298941,1156415.4028,23128308.056
4,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,20357802.32465624,1134020.1914,21491822.51605624
3,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,22005390.031786144,1070691.713,21413834.26
5,GROW,hxf680ae11372c48afebbce77c9d8de455e1acc18a,20273117.590987653,1009034.3607,20180687.214
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,19868974.006376147,1000000.01,20000000.2
7,ICONLOOP,hxe44c986d1c6013c8cafc35edcbd6937985641fce,14138990.651579006,1000000.0,15138990.651579006
8,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,15894736.534519898,685406.8057,13708136.114
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,13795819.718254935,646321.0809,12926421.618
10,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,10221556.218109667,615105.513,10836661.731109668
11,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,10397767.87318772,488790.7483,9775814.966
12,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,12472171.344830023,484000.0,9680000.0
13,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14148257.587281099,430000.0,8600000.0
14,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,6889639.345280865,401886.7592,7291526.104480865
15,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,6529008.40253413,421706.8438,6950715.246334131
16,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6564390.269817897,364082.1361,6928472.405917898
17,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6054378.630369227,359086.405,6413465.035369228
18,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6940637.654947184,320000.0,6400000.0
19,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5619147.475228254,287388.3997,5747767.994
20,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5774318.484717856,280882.0,5617640.0
21,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,4938728.883599765,468444.6114,5407173.4949997645
22,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,4886698.581647169,276561.5906,5163260.17224717
25,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,4052466.9074866017,288350.0,4340816.907486602
26,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,4228276.536230954,213583.4887,4271669.774
27,CODE METAL,hxe872d22ad693279cd7ff33f51583f4117a4610b3,3216294.9972686265,199726.05,3416021.0472686267
28,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3073346.7053609057,162080.0,3235426.7053609057
29,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,2723538.5818516207,155317.5869,2878856.1687516207
30,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,2613835.81503928,139100.0,2752935.81503928
31,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2449962.409139125,127699.9434,2553998.868
24,FOMOmental,hx437e3ce53016ffc71be609a4d1194e41a5d89678,2072937.2118335133,99626.8253,1992536.506
32,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1532086.4189070931,130000.0,1662086.4189070931
33,Inanis Invictus,hxc5e0b88cb9092bbd8b004a517996139334752f62,1441588.2858628815,162522.4404,1604110.7262628814
34,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1410649.5913525003,159634.2856,1570283.8769525
35,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1076916.90892287,63377.1084,1140294.01732287
36,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,980113.9134711915,50000.0,1000000.0
37,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,844136.4913799008,51597.3287,895733.8200799008
38,Eye on ICON,hx2e7db537ca3ff73336bee1bab4cf733a94ae769b,759230.8744393596,67749.0,826979.8744393596
39,ICON Slovenia,hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,636878.9642712073,33000.0,660000.0
40,Arcade Node,hx8d7f98f88560fc957d410afb53c5b269bebc8799,2424945.616098793,32085.337,641706.74
41,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,551929.8736608898,50000.0,601929.8736608898
42,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,510689.05001373735,26150.3715,523007.43
43,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,478542.05006448866,23000.0,460000.0
44,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,427955.5141050619,30100.0,458055.5141050619
45,PiconbelloDAO,hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,287075.4221932639,20333.0017,307408.4238932639
46,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,250956.5815265347,25000.0,275956.5815265347
47,Citadel.one,hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,1737449.197422022,13563.9615,271279.23
48,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,229218.88832847733,20000.0,249218.88832847733
49,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,194378.95299334265,20000.0,214378.95299334265
23,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,170351.99409671326,20000.0,190351.99409671326
50,ICON Guide Star,hx135d9c1b6ad2b7750f153d1649b676f8625e470c,173526.94560473532,15495.892,189022.8376047353
51,Staked Tech,hx55f2cc3244350085734f4e405f761ecf3d2095b3,148370.52614693705,30000.0,178370.52614693705
52,UNBLOCK {ICX GROWTH INCUBATOR},hx554ea6c0c56e6f30682dcaa79a326da3a364899f,126285.01393618059,6000.0,120000.0
53,A_Block,hxa19a398f4941abed1d0af82fb2f6081b76f29107,153783.15438146555,5000.0,100000.0
54,FOMO MASTERNODE,hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,84411.78617908759,3912.8015,78256.03
55,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5016135.840793123,0.0,0.0
56,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,4990866.886666872,0.0,0.0
57,Atomic Wallet,hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,3575037.063953909,0.0,0.0
58,ICONPool,hxc1717a36b5288b92586b93d3c20f247b2bab1a26,3153249.6104426375,0.0,0.0
59,ICON Forge,hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,2424189.9954471453,0.0,0.0
60,Danal,hxa69031aef1bbb11ea0ee3647b278c158ecdab767,2197178.386261784,0.0,0.0
61,Band Protocol,hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,2185550.4978440623,0.0,0.0
62,ICON Hyperconnect,hxd5059fec8665bc7b769f4893aef65cf00049377a,1714205.6059483637,0.0,0.0
63,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,1684836.7198523767,0.0,0.0
64,ICONPLUS,hxd6f20327d135cb0227230ab98792173a5c97b03e,1346032.9720354176,0.0,0.0
65,weBloc asia,hxf75bfd0df8d96ee0963965135af2485cee6d5000,1242306.4546265742,0.0,0.0
66,Alice,hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,959408.1458651366,0.0,0.0
67,MinerGate,hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,802573.6382319666,0.0,0.0
68,TNTXT,hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,738504.0062363163,0.0,0.0
69,Studio Mirai,hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,625931.8168654318,0.0,0.0
70,block42,hx168d2cfe6d73acb8cb690d3abda54d3af266addf,607067.5762947495,0.0,0.0
71,DEMOS,hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,557314.5601277845,0.0,0.0
72,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,459471.10793759406,0.0,0.0
73,Catena,hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,426352.46268172096,0.0,0.0
74,ICX Australia,hx040b667627bbd02619e89439fab48b053e71c666,411246.2992737244,0.0,0.0
75,Blockchain at Berkeley,hx2cf560d42b3b505314c526336dad5d1f624bdb1f,377667.5950302408,0.0,0.0
76,HOLA ICON,hxa615b432cb84c3f2ed22194b32df317b474ec2c9,323710.97023844137,0.0,0.0
77,Symmetry SLC,hxab751d4e83b6fda412a38cb5f7f96860396b1327,320205.1108743694,0.0,0.0
78,Coda Labs,hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,285455.7201209523,0.0,0.0
79,ICON Labs,hx50040d39a04b7bc9197e9784779f07f9a6887811,272433.5013591833,0.0,0.0
80,ICXburners  (We burn our node rewards!),hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,269559.5829995673,0.0,0.0
81,Deblock with STAYGE,hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,249331.63625447676,0.0,0.0
82,ICON4Education,hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,248945.78860863112,0.0,0.0
83,ICON USA,hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,235492.78680296658,0.0,0.0
84,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),hx02645148d0887cd1daf345e3eabf8871780398e5,233615.26165011092,0.0,0.0
85,Transform Group,hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,209880.07821311607,0.0,0.0
86,StakingTeam,hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,209068.03364214345,0.0,0.0
87,Newroad,hx9571df0bd727ce18adc177e8fd6bc45f885b3382,204022.2526629227,0.0,0.0
88,Oasis,hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,196027.60956129062,0.0,0.0
89,Staked,hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,195014.82384086255,0.0,0.0
