rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,36834746.73073908,2000000.0,38834746.73073908
2,ICX_Station,hxfba37e91ccc13ec1dab115811f73e429cde44d48,24331586.11301494,1156415.4028,23128308.056
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,20106958.305593356,1134020.1914,21240978.49699336
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,18376595.758537464,909034.3644,18180687.288
5,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,15001829.690664697,883691.713,15885521.403664699
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14539951.230817605,1000000.01,15539951.240817605
7,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,11777190.821249902,615105.513,12302110.26
8,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,17680270.983971015,600822.1366,12016442.732
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,11931260.078049878,589770.1472,11795402.944
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,16067242.424314769,430000.0,8600000.0
12,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7331248.459929588,421706.8438,7752955.303729588
11,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7538048.922555423,387348.0052,7746960.104
13,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6582024.453634892,359086.405,6941110.858634892
14,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6581315.798509215,325000.0,6500000.0
15,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6118985.519194717,364082.1361,6483067.655294716
16,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,10026967.742324619,323396.3701,6467927.402
18,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,6716665.198505209,288350.0,5767000.0
19,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5420764.566116646,319997.9963,5740762.562416646
17,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5394616.874145226,295355.3375,5689972.211645225
20,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5620356.9386753915,280882.0,5617640.0
21,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,5980180.121875597,272734.221,5454684.42
22,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5449440.556319519,268544.6114,5370892.228
25,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,9572914.306622325,234000.0,4680000.0
26,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,3800769.089955608,200000.0,4000000.0
28,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3297647.498828402,195649.3107,3493296.8095284016
27,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3252104.7702214955,226488.3184,3478593.0886214953
29,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3155684.319431652,162080.0,3241600.0
30,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,3248623.2574520367,150000.0,3000000.0
31,GPS Gaming,hxb11448743cbb63fcf29609401cdc5782793be211,3039383.723576806,125006.4363,2500128.726
32,ICON Forge,hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,2555417.155087762,114750.0,2295000.0
34,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,2113065.1200459725,159814.7995,2272879.9195459727
33,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2476283.362597737,113517.9789,2270359.578
35,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1673968.7207338684,130000.0,1803968.7207338684
36,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1373506.3708383213,147293.6825,1520800.0533383214
37,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1169886.889269139,63377.1084,1233263.997669139
38,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1297658.9760979787,60000.0,1200000.0
39,ICX_Stratos,hx3ec5c0c906e857de231a7ae16e49ab92c5708699,786332.4409757075,54998.0,841330.4409757075
40,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,747446.7036469923,42062.8021,789509.5057469924
41,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,703078.2580980029,43107.598,746185.8560980029
42,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,668243.3476169028,50000.0,718243.3476169028
43,Oasis,hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,676224.1609340254,39455.0,715679.1609340254
44,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,591068.0534739537,35000.0,626068.0534739537
45,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,450369.79262168537,25000.0,475369.79262168537
23,ICONoscope,hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,364351.8013205703,105065.6299,469417.4312205703
46,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,404670.2454661404,30100.0,434770.2454661404
47,Espanicon,hx9fa9d224306b0722099d30471b3c2306421aead7,341001.0620609852,20000.0,361001.0620609852
48,RemICX,hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,315373.77076842333,25000.0,340373.77076842333
49,PiconbelloDAO,hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,286147.5369771994,20333.0017,306480.53867719934
50,Transcranial Solutions,hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,284227.69482812256,20000.0,304227.69482812256
51,ICON 4 ALL,hx69d49e8365659d7771f7e721d7f9b04367212557,279962.1990197895,20000.0,299962.1990197895
24,Citadel.one,hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,1813942.2618930363,13563.9615,271279.23
52,devshack,hxca60d4371ad90d624dc7119f81009d799c168aa1,252412.2739351507,15000.0,267412.2739351507
53,ICON Guide Star,hx135d9c1b6ad2b7750f153d1649b676f8625e470c,243037.45661823667,15495.892,258533.34861823666
55,Staked Tech,hx55f2cc3244350085734f4e405f761ecf3d2095b3,226816.60048057663,30000.0,256816.60048057663
54,Arcade Node,hx8d7f98f88560fc957d410afb53c5b269bebc8799,2497738.231495047,12701.7191,254034.382
56,UNBLOCK {ICX GROWTH INCUBATOR},hx554ea6c0c56e6f30682dcaa79a326da3a364899f,201126.1399950181,10000.0,200000.0
57,FOMOmental,hx437e3ce53016ffc71be609a4d1194e41a5d89678,150472.91738436682,8273.1388,158746.0561843668
58,A_Block,hxa19a398f4941abed1d0af82fb2f6081b76f29107,226713.14318018683,5000.0,100000.0
59,FOMO MASTERNODE,hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,159862.91692811213,3912.8015,78256.03
60,Atomic Wallet,hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,4229424.377762633,0.0,0.0
61,Danal,hxa69031aef1bbb11ea0ee3647b278c158ecdab767,2312017.5251896186,0.0,0.0
62,Band Protocol,hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,2277396.861602452,0.0,0.0
63,ICON Hyperconnect,hxd5059fec8665bc7b769f4893aef65cf00049377a,1943481.0467258936,0.0,0.0
64,ICONPLUS,hxd6f20327d135cb0227230ab98792173a5c97b03e,1544246.9120171235,0.0,0.0
65,weBloc asia,hxf75bfd0df8d96ee0963965135af2485cee6d5000,1409854.3505351609,0.0,0.0
66,Alice,hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,1031416.557077132,0.0,0.0
67,TNTXT,hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,864027.1617418983,0.0,0.0
68,MinerGate,hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,843609.4300908041,0.0,0.0
69,block42,hx168d2cfe6d73acb8cb690d3abda54d3af266addf,690940.1111366149,0.0,0.0
70,DEMOS,hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,617562.9918705897,0.0,0.0
71,ICX Australia,hx040b667627bbd02619e89439fab48b053e71c666,582460.5867253823,0.0,0.0
72,Foundry Box Media,hxc5e0b88cb9092bbd8b004a517996139334752f62,556833.8187187178,0.0,0.0
73,Catena,hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,521872.44691935834,0.0,0.0
74,Blockchain at Berkeley,hx2cf560d42b3b505314c526336dad5d1f624bdb1f,458755.2999638047,0.0,0.0
75,Symmetry SLC,hxab751d4e83b6fda412a38cb5f7f96860396b1327,440362.74264338514,0.0,0.0
76,HOLA ICON,hxa615b432cb84c3f2ed22194b32df317b474ec2c9,396409.2820304756,0.0,0.0
77,StakingTeam,hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,391409.6397000655,0.0,0.0
78,Deblock with STAYGE,hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,375429.3003955653,0.0,0.0
79,ICON Labs,hx50040d39a04b7bc9197e9784779f07f9a6887811,357681.5784313401,0.0,0.0
80,ICXburners  (We burn our node rewards!),hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,344182.70509366307,0.0,0.0
81,ICON4Education,hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,331974.64490834426,0.0,0.0
82,Newroad,hx9571df0bd727ce18adc177e8fd6bc45f885b3382,332059.8139498304,0.0,0.0
83,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),hx02645148d0887cd1daf345e3eabf8871780398e5,312892.57359559083,0.0,0.0
84,ICON USA,hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,310221.66406693525,0.0,0.0
85,Coda Labs,hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,305162.0438341189,0.0,0.0
86,ICON London,hx475e37c2decf56f5bf678060e3937c944921ccba,299160.0089087229,0.0,0.0
87,Transform Group,hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,282176.741616422,0.0,0.0
