validator,validator_name,cum_votes_update
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,38576751.76324195
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,21780241.91300291
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,19809450.78333801
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,19299569.43761165
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,19241062.37735536
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,18116347.79802137
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,15637236.88250012
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,14440150.11360891
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,13905572.38012706
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,12252233.21650768
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,10822910.84322821
hxca60d4371ad90d624dc7119f81009d799c168aa1,FRĀMD,10817243.394276
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,7441280.17832562
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,7025124.60987709
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,6529379.88563812
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,6108046.48021178
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,6085708.16387417
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,6019329.32318146
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,5525758.25913016
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5310402.54421399
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,5259767.5878865
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),4931436.34161843
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,4689983.96986303
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,4223757.30089851
hxe872d22ad693279cd7ff33f51583f4117a4610b3,CODE METAL,4165539.05795496
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,4118502.63367679
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,3773211.51039658
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3076855.50041487
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,2955543.56146579
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,2872441.99680203
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,2778924.09032219
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,2441966.09341535
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2422495.67065722
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,2421637.07623599
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,2198283.46177178
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2179373.49094797
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,1955103.62444322
hx437e3ce53016ffc71be609a4d1194e41a5d89678,FOMOmental,1898727.13041517
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,1710794.06985142
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,1699704.12431535
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,1542201.45151268
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,1382424.18878075
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,1315124.46238549
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,1306763.29937556
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1203986.42704349
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1084677.44950599
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,954486.9007141
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,805924.06087947
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,798719.04214827
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,754421.89079043
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,602093.13562058
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,593695.63056461
hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,Studio Mirai,586904.09472412
hxc5e0b88cb9092bbd8b004a517996139334752f62,Inanis Invictus,532518.55153459
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,532411.54477246
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),527004.39646566
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,463840.62438551
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,437789.09314103
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,423978.40939256
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,420184.78469208
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,406181.47125335
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,368875.62190077
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,356975.70145779
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,334330.68631578
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,317568.2665922
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,293924.42773586
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,273083.31800259
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),258510.35249171
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,249729.97351845
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,247631.81181256
hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,ICON USA,246605.86260683
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,245778.07631669
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,233499.51007379
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,233358.23794583
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),225938.96646642
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,217460.09420176
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,Coda Labs,212693.91387365
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,210075.18753766
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,202750.85899858
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,191593.48867802
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,190523.32011276
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,Oasis,190256.17828038
hx11434d1fce3edecf0e84a9c992a712f0cebf6992,icon-node-NL,180698.34360638
hxe886f81684bbecddd69a608093fb88624c94d20a,POCKET / FIGMENT,180580.56704566
hx05493cc93caf332f46715411e12c927750d210b6,ICX Malta,180406.39584594
hxadad43bd60785979ed2ecea55df1eb8049162b04,Gilga Capital (NEW - LETS GROW ICON),172033.87581021
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,170008.0236278
hx004783f10b0bd56764535cf931650dfe6d42cd9e,DELIGHT,168156.48005482
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,164783.72096632
hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,ICON Slovenia,164024.90278751
hxc93a0be07e8a74d9a86d8b12e569b91154681bc8,Signal9,159905.67336787
hxd2de5d155251ff62bf2f6c2aa616da6472886165,Chainode Tech,148198.86197116
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,147597.83852715
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,142874.95166342
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,138915.39899828
hxe0df49d9382805d4dfa24487e8ef31165fe782c0,loop57,138319.46936132
hx3571351614f64721081996247e53f6436ed05e55,ICONNECT-Global,136125.93447908
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,123972.33690236
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},121128.57975249
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,ICON Spark,118725.05010794
hxd19d4bc5a9eef4e044d83abc82d903ac80504ac8,ICON BOOM,117891.98634341
hxd243919468353a59250114d3ea891de8486f37c0,Iconserve,98249.65629273
hx8e882ac085ca90e5ef19364ffda6646acceed3b8,Icon Panda,87917.21930608
hx42805d6c22012d5bd56cdab423da9fde5850622f,Noris,87057.4507
hxecf2a15a708dde0cf35aedb22344bd0fe0f88f98,manifest-icon,81986.46338948
hxc1717a36b5288b92586b93d3c20f247b2bab1a26,ICONPool,79542.49961292
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,79426.05040716
hx2571420b7d3977611cea1d1646579aeef2fb6dfa,HypoICON,76369.07417175
hx0315df35eef97e1e73f1a72b1e78ff7f28ba3176,Blockheads Development,66609.96669683
hx704cf476389a2e3ab13ca33eeea9480ee172cf60,ICON Russia,65114.57061359
hx6f09a1d35ea1f22467df4f0d04a78b4422dcd30e,FOCUS,60227.34322956
hx5f4e22b12f50da1927660eaafb87aa8a1bc91610,ICON WHALE,60219.1386145
hxfe9a226b2910584cebd9596e4effd8a8c0e3e039,Nodeasy.com,56457.06815907
hx1be230522449d87274fa8f326fed22e3cacfe4c0,ICON Thailand,55617.13692153
hxf85e4d956f1dfad8d713421ab58b24863c28b28a,DRAICON BALL,55597.86471426
hx0d0882a489794eeb9d176bcc80b664ff9d54e616,CCBR_POSTECH,53874.1632
hxa1c5965588ea0615e64313a770c20b069033db7b,OZYS node,52668.23105076
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,52233.70968879
hxfbddc0f1c0ab85e59578de4b883cdcf94ab33694,Bara-Node,49163.30364172
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,44900.7159
hxd5ff5a97308534af8234bfe78fd979e74d9f2920,X-node,40637.12723004
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,Sunrise,39666.30592584
hx800853ad662997466bd41653329ba97a2ed1f838,ICON Econ,39217.20864939
hxa83c659bcebca1c6cbf9a94477a7005d09461569,ICXmerch,38846.50720821
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,InfStones,34963.18799636
hx55d5b995fca77274cab59c850803f9ec3e00421f,Orangebloc,34380.01904687
hx2f8b9e265975bd6d99c6ea45219105174e8674d8,iconic innovation,33555.19846172
hxc7a057d0cbb75606352ec8cc698267b7247cc100,Cardinal,30682.41096037
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,ICONSG,30344.43601142
hx352a4b557e9035f89b237fe85d6bb92f517fdbd7,Hourglass,25311.71536688
hx9d068caab70c41f7ddf3ab3d9bcce8a8dbffa089,Noris [New Node],23378.28263333
hx29fbc9cfb184d75d74cab33c70820a696998b596,VOTE for PREP DEVSHACK,22193.77354467
hxa224bb59e9ba930f3919b57feef7656f1139d24b,Catalyst,21628.42097776
hx958eb3e5e9e41e53d000f684af78fd7384f2fe12,Yudus Lab,19347.4365
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,Midos / EPICX,18676.97235472
hxb58637355ffd78ac0a66bb3be8c038712fc5912b,IFnLIFE,18467.8404515
hxbb5355790905d790dff2aa04de5ff786a5211958,Xangle,18119.28917774
hxf825b64910cdbe57c6f8afb9dd235b10b884eac5,Azabu Research,16646.63622035
hxa5772c57dd9c67ed09578270847de6fc2bf73b53,Wiz node,14725.8935923
hx5ac1e54766ae2e3340e0a6579c2ccde8b766cd76,Progression,13810.66129164
hx468a3871c1e8d7e61581fae29258fcacf13e5150,ICX FREEZER,13726.6232642
hxd4f3fc3fbdc475874285abf9459119f8dede31dd,Sicko Node,13521.9063
hxab1b04e7975ed14074bbbd530333e815c4f36340,The Iconist,13458.08452178
hx34f817bad3d0554da6c6642b06056bda32b06396,GagarinCrypto,12135.49074704
hxd17cc393d0b0a59f0a03e4fb4ac1ab196743162f,Hermes Greece,11472.90021557
hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,10975.3884
hxa30a0e0f59956381a02f8010eab27491026c5c33,PakChina,10925.7005706
hxf77557cf000d80e369c9e13c2b7775a30d1f7c6b,nel node,10617.90885904
hx38c8507ed599b3d51a825d6a37e165bc5303daa1,Red Hot ICE ,9388.1652
hx8f0eca05fa5f8e0d3f8f440693b9a718ec31fae8,HASHRATE PLUS,9365.99983203
hx4d345781b9701df7b5e884a3653327fc63ffb69e,Cobo ICON,8742.43212241
hx5ccbcb12e2248acfd420b9adb79ceb8f324107d6,Frontlines Media,7772.42147942
hx87d5c36add6d96c2c0dcc349223c528a99fb26f6,DFG Crypto,7378.21200334
hx4109ae2bda803171fac8b75e713b3a3f033e969b,MW node,6092.32682505
hx364b02bc9ec8a8823e44330874539b419e0bc889,Cypher Core,5599.9744
hx5c6713beb2ff74c9b9d64e0216f33a79929ab4b6,StakeBowl,5350.8247
hxb027c59078f71f0d6c06d5becad464d488fd20bb,Bit Cat,5217.7719487
hx1f6da7d57810e812d030fbbd3144690e481e24fc,Common Computer Online,4468.78798832
hx5b7cef0d8d9208a53df4cb5ca84ee3a9a530d5b7,iccc node,3396.2357
hx5796d7fb3442759bee4aaeaa4e6618a034f630b1,Gilga Capital,2826.5819
hxf49551380a26055a26f4dffd3aa837e66877571b,Wetez,1319.61895838
hxa0d49a837bea86b737350577762d7af85a25c31d,IconHero,102.0892
hx9abc22e349dbd659f7c36ad443b1553220bb649e,Common Computer,0
hx49aff6baa1d2a69730d935068ce8f64eb8d508ef,ParaState,0
