validator,validator_name,cum_votes_update
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,35881640.80654295
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,23264689.65989699
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,18682983.5106985
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,18212398.31692575
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,17147193.07927081
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,14620750.35720197
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,14487133.35971714
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,14348836.26361246
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,12161987.3802668
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,11745074.39879511
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,8770102.89341006
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,7219585.97581092
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,7096248.52895051
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,7043103.12971834
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,6972167.85004634
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,6858676.064751
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,6726776.4557257
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,6486979.10297848
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,6322408.70408183
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,6196518.80876281
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,6022501.30195705
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,5529386.44862949
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,5382781.94566585
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),5369824.14354618
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4322334.94291479
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,3688186.1679569
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3348670.30288786
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3211679.15283193
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2582896.88049418
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,2426955.69478589
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,2418558.92925381
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,2334034.10065722
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2301156.73152336
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2272560.68671977
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,2028051.1674061
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,2027003.50903971
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,1978949.12431449
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,1855538.90379236
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,1717888.18410502
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,1640080.34583755
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,1532109.69923727
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,1463178.00753076
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1211212.7656344
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1140518.47795848
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,1018127.52138064
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),925921.92656579
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,895813.99149522
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,869607.43444416
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,804410.28191796
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,766877.6437381
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,746983.81358214
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,725943.92214612
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICONOASIS,708069.09940286
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,635534.56620605
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,629080.28688463
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,611915.16105382
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,583358.31479584
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,581325.64505824
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,579102.65331661
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,567334.79127076
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,482368.62175455
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,459437.06820582
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,446296.08109472
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,424518.40651899
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,420683.98705319
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,410776.63502111
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,Coda Labs,391155.71068833
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,384119.20196585
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,381269.43431467
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),367704.63963359
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,359077.34098376
hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,ICON USA,340808.31819102
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,335505.67760803
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,331927.01085754
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,329803.82122838
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,321743.57139902
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,311853.18896411
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,303153.52628533
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,297426.70473038
hxe886f81684bbecddd69a608093fb88624c94d20a,POCKET / FIGMENT,288982.81744992
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,286441.59107467
hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,ICON Slovenia,278225.23973803
hxe0df49d9382805d4dfa24487e8ef31165fe782c0,loop57,275241.53938057
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,274948.67646629
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,274935.30828847
hx004783f10b0bd56764535cf931650dfe6d42cd9e,DELIGHT,273397.24217201
