validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36011802.811899394,2000000.0,38011802.811899394
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,2,18978791.993983354,1133900.1914,20112692.185383353
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,3,23605810.59024797,1111000.2696,22220005.392
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14349966.966229247,1000000.01,15349966.976229247
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,5,14553946.725046722,939049.6874,15492996.412446722
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,6,17436782.918082427,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,7,11755498.72632957,883691.713,12639190.439329572
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,18574105.89999937,595822.7382,11916454.764
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,11877108.935473641,579865.5848,11597311.696
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,10,14914249.185365193,553600.4238,11072008.476
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,11,7260432.97510084,421706.8438,7682139.81890084
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,12,6391397.613630198,375000.0,6766397.613630198
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,13,7260970.630679772,371798.7335,7435974.67
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14,6628004.677306412,364082.1361,6992086.813406412
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,15,6798932.756184651,359086.405,7158019.161184651
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,16,7113069.426878833,325000.0,6500000.0
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5401202.435304824,319997.9963,5721200.431604825
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,18,5849536.579037141,310205.7649,6159742.343937141
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,19,6867245.978108253,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,20,5561986.9095261395,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,21,6333645.621035129,272734.221,5454684.42
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),22,5402278.14160797,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,23,7100378.33230396,256000.0,5120000.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,24,4014166.609245365,218012.0538,4232178.663045365
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,25,8791653.725122243,203348.7439,4066974.878
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,26,3386917.5228509004,195649.3107,3582566.8335509007
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,27,3218237.601400966,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,28,2280734.598936904,155321.6968,2436056.295736904
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,29,2035039.7372592567,150000.0,2185039.7372592567
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,30,1537262.700006305,141577.7243,1678840.424306305
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,31,2589158.89706885,131419.7373,2628394.746
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,32,2424291.905674731,120849.6654,2416993.308
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,33,1987066.0258835247,105065.6299,2092131.6557835247
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,34,2432147.7337372904,72896.7261,1457934.522
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,35,1213227.9237814113,63377.1084,1267542.168
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,36,1145838.8062042152,60000.0,1200000.0
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,37,809563.2826869921,54998.0,864561.2826869921
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,38,752636.5114286738,50000.0,802636.5114286738
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),39,931055.0444202585,41999.9471,839998.942
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,40,773623.7800655667,40678.7303,813574.606
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,41,810123.4836117686,40000.0,800000.0
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICONOASIS,42,709722.1487613247,39455.0,749177.1487613247
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,43,572513.0938966714,35000.0,607513.0938966714
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,44,464102.17766428407,30100.0,494202.17766428407
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,45,442892.6015401042,30000.0,472892.6015401042
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,46,256526.7332715363,30000.0,286526.7332715363
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,47,340712.2122429092,25000.0,365712.2122429092
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,48,335688.657215411,20333.0017,356021.65891541104
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,49,327202.0836783861,20000.0,347202.0836783861
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,50,317072.52149894106,20000.0,337072.52149894106
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,51,275210.69980157836,15434.6405,290645.3403015784
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,52,280159.36590884597,15000.0,295159.36590884597
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},53,226911.81088047504,13600.0,240511.81088047504
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,54,1868482.7750594774,13563.9615,271279.23
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,55,92745.96875562903,5000.0,97745.96875562903
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,56,39084.28404259243,3912.8015,42997.08554259243
hx38c8507ed599b3d51a825d6a37e165bc5303daa1,Red Hot ICE ,57,43771.12481967906,3795.0,47566.12481967906
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,58,4328989.938822773,0.0,0.0
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,59,2339187.1513362555,0.0,0.0
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,60,2306428.464607262,0.0,0.0
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,61,2034602.8452703361,0.0,0.0
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,62,1725758.68007538,0.0,0.0
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,63,1654776.3361590405,0.0,0.0
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,64,1480331.0582097978,0.0,0.0
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,65,1023263.0889596762,0.0,0.0
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,66,904036.6433379247,0.0,0.0
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,67,874738.8569961998,0.0,0.0
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,68,731091.7645775783,0.0,0.0
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,69,640688.1296375167,0.0,0.0
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,70,634184.3221015274,0.0,0.0
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,71,619616.1917884167,0.0,0.0
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,72,594256.2167480709,0.0,0.0
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,73,593721.68049246,0.0,0.0
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,74,588511.8782272992,0.0,0.0
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,75,487472.96448601555,0.0,0.0
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,76,451428.39645307005,0.0,0.0
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,77,429671.969950456,0.0,0.0
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,78,416460.41410383786,0.0,0.0
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,Coda Labs,79,396809.95894921344,0.0,0.0
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,80,389227.6945800561,0.0,0.0
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),81,372840.2030650559,0.0,0.0
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,82,364133.6318152261,0.0,0.0
hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,ICON USA,83,346977.15662247944,0.0,0.0
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,84,336275.8954890014,0.0,0.0
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,85,309535.08971679374,0.0,0.0
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,86,301477.36028072546,0.0,0.0
hxe886f81684bbecddd69a608093fb88624c94d20a,POCKET / FIGMENT,87,294136.3808813853,0.0,0.0
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,88,291535.62717208033,0.0,0.0
hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,ICON Slovenia,89,283378.80353544053,0.0,0.0
hxe0df49d9382805d4dfa24487e8ef31165fe782c0,loop57,90,280395.1031779774,0.0,0.0
hx004783f10b0bd56764535cf931650dfe6d42cd9e,DELIGHT,91,278599.8260694133,0.0,0.0
hxc93a0be07e8a74d9a86d8b12e569b91154681bc8,Signal9,92,276745.43253852235,0.0,0.0
hx05493cc93caf332f46715411e12c927750d210b6,ICX Malta,93,271616.9406403137,0.0,0.0
hx11434d1fce3edecf0e84a9c992a712f0cebf6992,icon-node-NL,94,260076.76839773764,0.0,0.0
hxd2de5d155251ff62bf2f6c2aa616da6472886165,Chainode Tech,95,252592.9635190849,0.0,0.0
