validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,53105020.1261701
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37166223.48903379
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,22374199.95779369
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,19053841.2324776
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,18242379.03412897
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,17214466.55036493
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,16453325.93177092
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,14045771.15892092
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,13499496.68909965
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,13413776.97566223
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,13366690.1336166
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,8426493.81753218
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,7775078.91820876
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,6571464.93308503
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6552390.8412822
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,6102685.64844763
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5574494.72459881
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,5281694.64884476
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,5137753.92247355
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,5005756.76716361
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4800324.62138828
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,4657465.61727055
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4537915.4193563
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),3874457.72507677
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOWIZ,2957648.4459041
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2824955.93027179
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,2806423.75109581
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,2723901.23458427
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2364641.96587614
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2320008.42881052
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2161364.38264429
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2129141.54560044
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,2062434.39284986
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,1914469.97521517
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1797182.69301476
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1746868.52984464
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,1698015.83611936
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,1339582.70688944
hx31c429608c74501de13df5fea30bf1674460be50,HugoByte,1323197.46780124
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,1315758.48568671
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,1307474.62646317
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,1272657.0703168
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),1248847.67603974
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,1243093.94407358
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),1204274.60864566
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,1196694.52534642
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,1097917.9164881
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,1080845.06153863
hx49aff6baa1d2a69730d935068ce8f64eb8d508ef,ParaState,1006970.74588957
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,958357.93333023
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,847448.69455264
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,808407.46314278
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,806730.90099979
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,796131.99546413
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,795736.44030204
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,791123.84122798
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,790607.0021292
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,789133.00358724
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),758431.0845339
hxd2de5d155251ff62bf2f6c2aa616da6472886165,Chainode Tech,709920.76475158
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,705499.99582327
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,696480.56421612
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,683987.21196043
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,669482.60447655
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,654948.18406668
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,649652.9346565
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,635464.30186178
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,622592.92906697
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,621140.55053068
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,618741.28623617
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,616440.24871252
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICON Oasis,614552.46505279
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,610720.05589923
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},602422.44563502
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,600297.89018112
hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,ICON Slovenia,593631.47945777
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,Midos / EPICX,590681.23413866
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,588764.28501574
hx11434d1fce3edecf0e84a9c992a712f0cebf6992,icon-node-NL,583160.20580882
hx004783f10b0bd56764535cf931650dfe6d42cd9e,DELIGHT,577389.35809199
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,508436.41733985
