validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52754508.48086937
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37415996.78549301
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,28944889.21472085
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,22838869.09815931
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,21221571.92175573
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,15590716.05167609
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,15116717.57573981
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,14580794.12517316
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,12715985.66985441
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,10172548.4479035
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,8822607.24326745
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,8225919.68339665
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,8008135.21421908
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,7484106.87466806
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,7458603.03699142
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,7394958.76395795
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,7044814.40934973
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,6939993.11743951
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,6819184.25863359
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6689539.19727661
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),6472597.07349247
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,6241232.40551766
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,6227148.0181112
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,5863875.75187043
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4642761.23383687
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,4470952.96401449
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4440908.41112338
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,3793429.68358757
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3307350.11723895
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2967570.92987238
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2449022.51137953
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2381711.96941401
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2148536.97551355
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,2142385.87130036
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,2044122.06578725
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,1852356.74406961
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,1751495.36997784
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,1580829.36168714
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,1474863.72284402
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1394867.67119956
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,1329296.45307053
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1267727.83335184
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,1149689.5922821
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,1079831.35643522
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),1075934.52327402
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,1072728.75776553
hx31c429608c74501de13df5fea30bf1674460be50,HugoByte,1053658.49025346
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,1036559.62317199
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,1031408.1761963
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,964935.04667274
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),924451.61947287
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,897941.15153007
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,863180.73628928
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,827823.2811787
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,778280.4393987
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,753312.95385765
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICON Oasis,753088.92979799
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,734765.60609514
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,719339.7115407
