validator,validator_name,rank,delegation,bond,power
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,1,36047103.31921044,2000000.0,38047103.31921044
hxfba37e91ccc13ec1dab115811f73e429cde44d48,Lydia Labs,2,22765493.460255813,1156415.4028,23128308.056
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,3,19344456.87643779,1134020.1914,20478477.067837793
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,4,14565905.820243295,1000000.01,15565905.830243295
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,5,18661701.6378753,909034.3644,18180687.288
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,6,15047167.542114813,883691.713,15930859.255114812
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,7,11966296.521760141,615105.513,12302110.26
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,8,16197711.311664503,600822.1366,12016442.732
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,9,12314254.430437332,589770.1472,11795402.944
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,10,14747053.426666552,430000.0,8600000.0
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,11,7095194.726782365,421706.8438,7516901.570582365
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,12,7386592.945467488,387348.0052,7746960.104
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,13,4899045.910762483,364082.1361,5263128.046862483
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,14,6430035.759352603,359086.405,6789122.164352602
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,sudoblock,15,5336898.097956215,325000.0,5661898.097956215
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,16,9932540.240641568,323396.3701,6467927.402
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,17,5376837.178370556,319997.9963,5696835.174670556
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,18,5817943.512244296,291205.7649,5824115.298
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,19,5766790.792419938,288350.0,5767000.0
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,20,5639620.760417974,280882.0,5617640.0
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,21,4732875.694643364,272734.221,5005609.915643364
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),22,5416485.353831624,268544.6114,5370892.228
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,23,9547831.618706152,234000.0,4680000.0
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,24,3133743.4703858765,227621.1457,3361364.6160858767
hx15686bf1f501115a2b5de381a20edc1963cb2ec3,ICONbet,25,3798265.5965907793,200000.0,3998265.5965907793
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,26,3269773.447123488,195649.3107,3465422.757823488
hxb11448743cbb63fcf29609401cdc5782793be211,GPS Gaming,27,3019263.9202844677,175006.4363,3194270.356584468
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,28,3175623.351356181,162080.0,3241600.0
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,29,2260976.6486699446,160575.2962,2421551.9448699444
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,30,3715802.8447251352,150000.0,3000000.0
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,31,1395725.8408600187,148365.6641,1544091.5049600187
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,32,1683340.080129419,130000.0,1813340.080129419
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,33,2495478.4439356304,113617.9789,2272359.578
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,34,381517.2619705719,105065.6299,486582.8918705719
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,35,1182954.1798019842,63377.1084,1246331.2882019843
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,36,1314598.1696752317,60000.0,1200000.0
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,37,803474.1927675183,54998.0,858472.1927675183
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,38,684183.8208301358,50000.0,734183.8208301358
hx5da9e862b4e26e5ac486c1d70d9d63927ce35e1c,Studio Mirai,39,1339236.7507653744,44956.0836,899121.672
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),40,615461.4967342583,43107.598,658569.0947342583
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,41,765601.3177625275,42062.8021,807664.1198625275
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,42,549762.9753837596,35462.2596,585225.2349837596
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,43,422351.98490239575,30100.0,452451.98490239575
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,44,243537.59679456288,30000.0,273537.5967945629
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,45,468633.056304844,25000.0,493633.056304844
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,46,332521.0527364676,25000.0,357521.0527364676
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,47,304750.1989641455,20333.0017,325083.2006641455
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,48,340435.76879724057,20000.0,360435.76879724057
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,49,301070.4475749985,20000.0,321070.4475749985
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,50,297325.95505171723,20000.0,317325.95505171723
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,51,255649.28140546352,15495.892,271145.1734054635
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,52,252520.47257757984,15000.0,267520.47257757984
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,53,1832864.4718035613,13563.9615,271279.23
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},54,218657.68333127347,10109.3957,202187.914
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,55,2513265.6179220304,10095.1213,201902.426
hx437e3ce53016ffc71be609a4d1194e41a5d89678,FOMOmental,56,171341.13837202318,8273.1388,165462.776
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,57,246210.28786784317,5000.0,100000.0
