rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37677091.76159937,2000000.0,39677091.76159937
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,21524748.213462546,1156415.4028,22681163.616262544
3,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,19652195.069027312,1000000.01,20000000.2
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,18388315.968326166,1009034.3607,19397350.329026166
5,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,18325624.85218469,940691.713,18813834.26
6,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,16998384.37246694,1134020.1914,18132404.56386694
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,16040236.580093896,685406.8057,13708136.114
8,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,13159978.486064667,589770.1472,11795402.944
9,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,10723729.92025656,615105.513,11338835.43325656
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14303458.225541785,430000.0,8600000.0
11,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,11402923.632134313,422332.4572,8446649.144
12,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7222268.873134518,399053.176,7621322.049134518
13,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6275989.980104686,359086.405,6635076.385104686
14,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,6246696.689474254,325000.0,6500000.0
15,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,6051376.56810029,421706.8438,6473083.41190029
16,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,5814316.41511638,364082.1361,6178398.551216381
17,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5562104.478731424,319997.9963,5882102.475031423
