rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,36002088.891536646,2000000.0,38002088.891536646
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,22747315.800053507,1156415.4028,23128308.056
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,19290970.49937284,1134020.1914,20424990.69077284
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,18676964.553356875,909034.3644,18180687.288
5,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,15041363.276102183,883691.713,15925054.989102183
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14563513.013514396,1000000.01,15563513.023514396
7,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,11959966.723514244,615105.513,12302110.26
8,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,16171503.771769358,600822.1366,12016442.732
9,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,12310113.429184305,589770.1472,11795402.944
10,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,14710064.665224701,430000.0,8600000.0
11,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7269553.499632993,387348.0052,7656901.504832992
12,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7091577.9085142845,421706.8438,7513284.752314284
13,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6430702.070669055,359086.405,6789788.475669055
14,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,9970293.952877626,323396.3701,6467927.402
15,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,5830608.447187132,288350.0,5767000.0
17,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,5809493.673871268,285516.2815,5710325.63
18,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5375254.936707066,319997.9963,5695252.933007066
16,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,5353960.365119406,325000.0,5678960.365119406
19,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5637190.0599496635,280882.0,5617640.0
20,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5409757.408579253,268544.6114,5370892.228
21,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,4916237.888415763,364082.1361,5280320.024515763
22,Trustseers,hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,4750067.740196643,272734.221,5022801.961196643
25,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,9546237.635766238,234000.0,4680000.0
26,ICONbet,hx15686bf1f501115a2b5de381a20edc1963cb2ec3,3796872.733897817,200000.0,3996872.733897817
27,Mineable,hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,3268558.515511962,195649.3107,3464207.8262119624
28,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3133442.3417161107,227621.1457,3361063.4874161105
29,NEOPLY,hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,3174248.4228162677,162080.0,3241600.0
30,GPS Gaming,hxb11448743cbb63fcf29609401cdc5782793be211,3012335.142522576,175006.4363,3187341.5788225755
31,Hugobyte,hx31c429608c74501de13df5fea30bf1674460be50,3714427.916185222,150000.0,3000000.0
32,Plan-P,hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,2257836.7710828963,160575.2962,2418412.0672828965
33,ICONTROL,hxe8767c80a009c7bb8344d81c430144463cbb325e,2494060.3684660518,113617.9789,2272359.578
34,Unifi Protocol,hx80a3bb927f9edc899f98eb46bd7a7c601da12980,1682771.3007004305,130000.0,1812771.3007004305
35,InterBlock,hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,1393097.1796201053,147293.6825,1540390.8621201054
36,ICON Sweden,hx1cb5883939f2fd478e92da1260438aa1f03440ca,1177009.2752329365,63377.1084,1240386.3836329365
37,ICX Belgium,hx9a20bc2de732aad6de56dcaabb800c24aab86c28,1313223.1732353182,60000.0,1200000.0
38,ICX_Stratos,hx3ec5c0c906e857de231a7ae16e49ab92c5708699,802099.2642276051,54998.0,857097.2642276051
39,ICON Chicago,hxf6672e670d2b5816061da22231f3a90f0b5955b5,764226.3892226141,42062.8021,806289.1913226141
40,Silicon Valley ICON,hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,682769.6669153604,50000.0,732769.6669153604
41,RHYTHM (Australia),hx18a807c44b0efdc2e02ea503d7bc011cc4242318,614086.568194345,43107.598,657194.166194345
42,ICONologist,hx30af89a52479d8ce8ac6682651203750d639a20f,548382.1076964653,35000.0,583382.1076964653
43,DSNC,hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,466061.949072142,25000.0,491061.949072142
23,ICONoscope,hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,380142.3334306585,105065.6299,485207.9633306585
44,Blockmove,hx5b97bbec2e555289351806103833a465b7fbbd47,420976.2529624824,30100.0,451076.2529624824
