validator,validator_name,cum_votes_update
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,36382900.52175136
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,23652236.78270383
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,19587580.51470765
hx3c58970034d5a923aa95058365450feed28979a2,GangstaBet,18990359.99421197
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,17235466.84146971
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,15694398.68951794
hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,Binance Node,14124782.63655449
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,13881296.47839086
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,11853097.53621197
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,9982013.21524754
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,9390030.89649544
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,7298962.16045787
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,7236484.47102259
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,6856811.4414532
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,6832189.92843344
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,6827820.14333417
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,6668428.28485269
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,6499611.10384063
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5930565.34796813
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,5556380.95219794
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),5511045.03313382
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,5487638.31396001
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,5247823.21044845
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4351851.85245079
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,3814753.76627532
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3598657.3698719
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3230691.2546478
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,2699659.52300926
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2616645.08384696
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,2531960.01085925
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2487941.45242204
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,2422479.58218532
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2306208.87292053
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,2302030.33654668
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2270771.66189157
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,2200782.28576242
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2104625.08585051
hx31c429608c74501de13df5fea30bf1674460be50,Hugobyte,2026683.3932347
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,2023417.03520212
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,1736904.23745356
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,1708249.58423522
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,1493396.31898339
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1246426.29840805
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1174550.55476309
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,1047526.68328691
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,948617.65804846
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,901196.63069846
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,868744.72063836
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,838916.45492866
