rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,37199774.78857191,2000000.0,39199774.78857191
2,Lydia Labs,hxfba37e91ccc13ec1dab115811f73e429cde44d48,22963215.543779336,1156415.4028,23128308.056
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,21666242.15912621,1134020.1914,22680403.828
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,19506525.87138295,1009034.3607,20180687.214
5,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,19969322.05863598,1000000.01,20000000.2
6,Everstake,hx8e6dcffdf06f850af5d372ac96389135e17d56d3,21301358.226181727,986691.713,19733834.26
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,16010860.794333784,685406.8057,13708136.114
8,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,13874695.123053279,624383.2596,12487665.192
9,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,11439899.058062643,615105.513,12055004.571062643
10,ICONLOOP,hxe44c986d1c6013c8cafc35edcbd6937985641fce,8221735.300205183,3611999.0,11833734.300205184
11,FRĀMD,hxca60d4371ad90d624dc7119f81009d799c168aa1,9526319.319290364,484469.2967,9689385.934
12,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,12318786.29119746,480900.2097,9618004.194
13,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,15124075.594152391,430000.0,8600000.0
14,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,7806327.832392639,399053.176,7981063.52
15,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6694215.386865788,364082.1361,7058297.522965788
16,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,6447442.377005139,421706.8438,6869149.220805139
17,sudoblock,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,7090405.088363732,320000.0,6400000.0
