IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,905.0,11120.587416303486,19177.098777718504,724.0,0.01120964784617054,214.9685240094519
BST,313.0,4.21664028971627,287.09533558648405,655.0,1.3891889352291258,398.8296635526363
GBET,2884.0,9492.529226988487,287404.2814603141,462.0,0.003966068740860873,1139.865136689332
bnUSD,9898.0,695326.2493601482,18400.662271386213,422.0,0.951905571386431,17515.692933332633
$unknown,,,11741.142592483055,399.0,,
sICX,12103.0,688327.5493030774,183100.22191242984,372.0,0.1949956550660631,35703.74771455578
CROWN,1231.0,15071.106768575806,32263.372474973952,255.0,0.005199995132002217,167.7693798118389
CODE,247.0,13.703233084158619,850462.7157477436,128.0,7.996158851707326e-06,6.800434972573371
BALN,16411.0,209710.8845808656,44594.86904105332,87.0,0.06457460818969345,2879.6961955967085
FIN,2262.0,14202.677950823405,2342.4605081059826,68.0,0.07713887907205842,180.69477786585992
CFT,19226.0,41880.3257206542,1596753.4744192916,68.0,0.0034048370815069774,5436.685439727907
OMM,13895.0,13726.403344510763,130601.54239462804,31.0,0.0020413973439618845,266.6096417617191
BTCB,151.0,13034.397017930116,0.0541537025713891,27.0,24114.91046149329,1305.9116886673871
IUSDC,5590.0,38222.03118025753,24.697727,23.0,0.9665707121031649,23.872099573719563
ETH,128.0,4660.262834956576,0.7811248713881759,20.0,1476.2444763251742,1153.1312767070067
METX,11417.0,714.1977674463919,4223548.273802357,18.0,3.275766140024886e-05,138.35356426082316
USDS,5438.0,2259.542086070237,0.8958466081098468,11.0,0.1732417919253338,0.15519807167918212
VOID,157.0,410.0901406237472,2494.6960362139957,11.0,0.007674355729731033,19.145184819456176
XCROWN,1231.0,15071.106768575806,916.1587205160611,4.0,0.005199995132002217,4.764020886824897
oIUSDC,5590.0,38222.03118025753,6.8675809999999995,4.0,0.9665707121031649,6.638002657596165
oUSDS,5438.0,2259.542086070237,3.1594539363644127,4.0,0.1732417919253338,0.5473494614413204
UP,,,0.189715161164057,4.0,0.4730620323670101,0.08974703971110368
CLAW,538.0,918.5970500033784,669665.3700079712,2.0,2.7980960475113688e-05,18.737880249745427
finMICX,12103.0,688327.5493030774,9.368899214570645,1.0,0.1949956550660631,1.826894639593127
ICX,,,,,0.161070943,
