validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52987141.37267877
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37599656.98294458
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,37248538.08219004
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,29703672.64773386
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,29031581.90707073
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,17522616.66660501
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,16378197.58001695
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,12761675.22154422
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,11526325.07929682
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,11424050.4836933
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,9703346.44887592
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,8321286.0126279
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,7564409.76333729
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,6952233.49956317
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6880567.21827732
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,5963009.61982043
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,5956771.82140957
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,5831683.03250184
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5760431.09758044
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,5043976.83745855
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,4935673.6303302
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4898832.8865164
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4780154.36797695
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),4571296.32012257
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,4103912.62745342
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOWIZ,3595863.93072338
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2652702.18749818
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,2597966.8547788
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,2376561.07206754
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2317744.89485505
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2309053.88672305
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2166141.02856615
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,2037656.0910789
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1719740.75394926
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1708375.46170116
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,1562657.42265535
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,1462872.23210922
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,1395953.27915896
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,1344210.59863592
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,1321481.65336378
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,1292419.34524968
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),1274111.09109511
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,1272659.99880106
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,1254159.41892925
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,1207717.2530339
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,1114979.27633943
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),1109099.85749145
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,1091139.36403486
hx31c429608c74501de13df5fea30bf1674460be50,HugoByte,1040746.41422607
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,967598.60469435
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,869574.94699123
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,848624.8432962
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,826719.7527751
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,819535.87255375
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,807266.18259945
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,802468.65902432
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,800810.30771337
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,794581.85800664
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,791662.84478827
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,748100.08090063
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,733402.80088385
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,712928.76505755
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICON Oasis,674899.5125747
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,674665.85648711
hxd2de5d155251ff62bf2f6c2aa616da6472886165,Chainode Tech,669131.54284903
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,668339.07043956
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,661219.50965132
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,654285.45115978
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,651684.34326916
