validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,53196697.41163331
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,39189320.14505555
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37904988.88132137
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,31839466.08259656
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,31141586.25288909
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,16609322.64133509
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,14553257.63270914
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,12724409.09723127
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,9773918.15638309
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,9590834.02065618
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,9522269.78215066
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,8360992.58133552
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,7832802.10648313
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6963850.11189362
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,6934406.55549176
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,6537140.51760643
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,6489401.054452
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,6129483.73409222
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,5982380.78191525
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,5817386.18772551
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,5206693.63492512
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4968148.11119344
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4931217.82677542
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),4876695.93211364
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,4213362.17244065
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOWIZ,3643062.91198666
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2698111.89348395
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,2630288.11896113
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,2580511.75127181
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2372050.26964835
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2360081.78808104
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2224683.2479342
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,2071923.16805716
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1768025.89446888
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1761915.22593806
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,1576466.02876285
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,1540040.50084897
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,1429934.71904267
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,1427397.2260667
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,1368245.31063934
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,1339459.84992968
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),1324464.43587227
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,1294264.41097924
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,1273381.68722223
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,1171714.00563224
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),1153336.91870394
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,1127420.6850325
hx31c429608c74501de13df5fea30bf1674460be50,HugoByte,1035797.7969734
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,1020596.74173365
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,957282.16132201
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,904466.30711704
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,898878.22621277
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,897855.42123356
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,880618.46849086
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,867780.21513825
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,856712.73352836
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,840793.36873554
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,823296.97512499
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,801437.9676816
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,780458.46241275
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,753565.89628884
hxd2de5d155251ff62bf2f6c2aa616da6472886165,Chainode Tech,723945.50717794
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,717852.00466847
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICON Oasis,717761.92937942
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,716899.22899025
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,710428.9454662
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,710396.73304679
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,700039.11643551
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,695183.15277506
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,693760.73900199
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,680474.99994663
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,Midos / EPICX,670602.47923291
hx11434d1fce3edecf0e84a9c992a712f0cebf6992,icon-node-NL,661025.16227726
hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,ICON Slovenia,660129.10649605
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,658128.4278982
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},654678.4385844
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,649850.45456977
hx004783f10b0bd56764535cf931650dfe6d42cd9e,DELIGHT,620742.34691026
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,614601.10851307
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,ICON Spark,610291.41137625
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,598549.6704828
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,565433.19825812
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,TEMPO,557822.52346253
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,530530.76258138
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),525435.6090943
hx55d5b995fca77274cab59c850803f9ec3e00421f,Orangebloc,485941.15386646
