validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52712871.53481698
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37654361.90967813
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,28868975.64180383
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,22747088.71930684
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,21122690.83404268
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,15546748.08626737
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,15098265.07862583
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,14389222.84569273
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,12660822.14739664
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,10324712.66342307
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,8890995.02455246
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,8361625.0525242
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,8017868.65857422
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,7467470.68694144
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,7390088.79559562
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,7346356.5552767
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,7295917.47733428
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,7066088.07123201
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,6886842.12629108
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6681420.30056586
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,6506024.00771092
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),6487382.58912928
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,6238586.37644551
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,5854097.50050467
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4644301.92287346
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4479883.52217187
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,4462147.13063462
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,3803955.28047351
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3314353.41335556
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2976390.50188554
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2459198.10878439
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2389481.18874005
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,2157756.68791352
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2155808.22294272
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,2054845.86630036
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,1853733.07178074
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,1771314.14139297
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,1588905.97191017
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,1484597.6974463
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1401472.57301978
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,1341080.81115233
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1284564.74758235
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,1158473.87398723
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,1089395.54511703
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,1082162.35537869
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),1070204.88655365
hx31c429608c74501de13df5fea30bf1674460be50,HugoByte,1054327.52426799
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,1046235.14023793
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,1037773.14650946
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,977279.85402887
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),936559.04575288
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,906483.35664323
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,873166.15895876
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,839059.52145379
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,789590.87016972
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICON Oasis,762654.1833798
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,760437.51666846
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,745376.2122363
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,728903.477002
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,681170.19914384
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,674968.88806417
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,630669.108692
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,617854.44411848
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,610633.45101075
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,590162.62469512
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,585139.18917315
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,564080.4102866
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,ICON Spark,547684.88801133
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),540850.63836433
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,535994.35787927
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,534600.01640872
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,513569.18126345
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,483333.66866578
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,Coda Labs,481819.51196105
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,472641.47260311
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,462558.29316544
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,434434.3614967
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,415943.99690722
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,411881.77550616
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,409941.53846028
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,409805.3796451
hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,ICON USA,408183.92481731
hxd19d4bc5a9eef4e044d83abc82d903ac80504ac8,ICON BOOM,405820.61239339
hx0315df35eef97e1e73f1a72b1e78ff7f28ba3176,Blockheads Development,404966.65272595
hxd2de5d155251ff62bf2f6c2aa616da6472886165,Chainode Tech,389036.18742431
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,Midos / EPICX,380831.83316898
hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,ICON Slovenia,377758.13981726
hxc93a0be07e8a74d9a86d8b12e569b91154681bc8,Signal9,377548.33606984
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,372208.06109268
hx11434d1fce3edecf0e84a9c992a712f0cebf6992,icon-node-NL,368863.86843914
hxe886f81684bbecddd69a608093fb88624c94d20a,POCKET / FIGMENT,363152.48669806
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},363152.14949719
hxe0df49d9382805d4dfa24487e8ef31165fe782c0,loop57,357874.03509762
hx05493cc93caf332f46715411e12c927750d210b6,ICX Malta,352257.63798081
hx004783f10b0bd56764535cf931650dfe6d42cd9e,DELIGHT,332874.98737898
hx55d5b995fca77274cab59c850803f9ec3e00421f,Orangebloc,300720.56616522
hxfbddc0f1c0ab85e59578de4b883cdcf94ab33694,Bara-Node,299086.67350489
hx5f4e22b12f50da1927660eaafb87aa8a1bc91610,ICON WHALE,295369.06654707
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,262697.4973903
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,233604.60338256
hx3571351614f64721081996247e53f6436ed05e55,ICONNECT-Global,147028.31144769
hx8e882ac085ca90e5ef19364ffda6646acceed3b8,Icon Panda,131904.31354123
hxd243919468353a59250114d3ea891de8486f37c0,Iconserve,93022.78970535
hxf85e4d956f1dfad8d713421ab58b24863c28b28a,DRAICON BALL,90879.82710034
hxadad43bd60785979ed2ecea55df1eb8049162b04,Gilga Capital (NEW - LETS GROW ICON),90055.49937909
hx42805d6c22012d5bd56cdab423da9fde5850622f,Noris,86118.6762
hxc1717a36b5288b92586b93d3c20f247b2bab1a26,ICONPool,85359.84539848
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,81987.49865382
hx2571420b7d3977611cea1d1646579aeef2fb6dfa,HypoICON,80696.65550415
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,InfStones,80499.90779188
hxecf2a15a708dde0cf35aedb22344bd0fe0f88f98,manifest-icon,76553.86501143
hx6f09a1d35ea1f22467df4f0d04a78b4422dcd30e,FOCUS,65785.52352445
hx2f8b9e265975bd6d99c6ea45219105174e8674d8,iconic innovation,64930.02509554
hx1be230522449d87274fa8f326fed22e3cacfe4c0,ICON Thailand,64393.93421971
hx800853ad662997466bd41653329ba97a2ed1f838,ICON Econ,60058.81976881
hx704cf476389a2e3ab13ca33eeea9480ee172cf60,ICON Russia,59805.24827849
hx0d0882a489794eeb9d176bcc80b664ff9d54e616,CCBR_POSTECH,57731.5711
hxa1c5965588ea0615e64313a770c20b069033db7b,OZYS node,56579.77921076
hxfe9a226b2910584cebd9596e4effd8a8c0e3e039,Nodeasy.com,49731.52656158
