validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52675296.82885357
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37082933.872306
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,28986892.45634145
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,ICONOsphere,22803199.17799268
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,21318746.41576024
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,15603420.10933831
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,15015884.0871176
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,14704020.93151985
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,12581294.50854544
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,10124734.35046231
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,8674285.72446679
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,8395644.84263014
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,8013786.50555689
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,7519311.79094077
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,7336050.83401991
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,7267735.35901379
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,6999012.81120026
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,6946801.46613182
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,6804949.47446796
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6691711.47033646
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),6620342.84479481
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,6245719.80323984
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,6025165.12515716
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,5876463.18328502
