validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52497962.40424007
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37323821.92924975
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,22626419.7964968
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,19895818.96378773
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,18892148.29318022
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,17061909.19145592
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,16924484.98035337
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14224170.79272593
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,14005144.49646467
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,8448421.37414406
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,8328654.78388988
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,7612773.90212773
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6127294.75549749
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,5699170.46266943
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,5545292.42972257
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5100312.61187317
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,4842340.87248561
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,4652271.53403917
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4183478.76781156
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,3926251.69701489
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,3893583.84699651
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),3695271.06139294
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3588466.36521823
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2842815.4845092
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Sesameseed,2799269.89182306
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,2480827.30988648
