validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52577307.74211804
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37204043.73914749
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,22966945.08353174
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,19178649.28308357
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,19139755.68272869
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,17559856.47093953
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,17396710.6441071
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,14697138.75064798
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,13710423.90559192
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,8429249.81243692
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,8071161.52796049
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,7530825.73248912
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,7036744.17281657
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,5543838.19777392
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,5495590.09607518
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5073127.06548734
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,4859638.2678289
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,4652581.22294044
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4240315.07299368
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,3947198.35411806
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,3890201.82190339
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),3516294.13627536
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3507651.58982897
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2850796.21525606
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Sesameseed,2720548.2379234
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,2449211.75035612
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2443767.97223689
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOWIZ,2125091.08889436
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,2119961.4936978
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2108126.91074971
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2082892.43476127
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,1988563.15351354
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1633439.68304101
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,1551908.26404588
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1341857.97874681
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,1261703.28220241
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,1205156.97293063
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,1183169.81972581
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,1175930.77626297
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,1165055.38039554
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,1160115.23681973
hxa1c5965588ea0615e64313a770c20b069033db7b,OZYS node,1149050.51815919
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,1001494.82736297
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,993181.89453634
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,989174.35757573
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,938704.19002522
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),904145.14100966
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),891869.46810641
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,855351.80611101
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,842229.67448007
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,826137.10074092
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,805709.6629146
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,798594.94023621
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,725496.40390741
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,713783.20661421
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,690882.65217009
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,687530.72526563
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,684933.23862976
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,641764.5073546
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,637270.35186267
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,627570.41011712
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,TEMPO,613289.23622915
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),600070.31130101
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,592688.3173753
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,587292.60361388
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,586670.48596236
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,576063.48109378
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,575730.2300271
hx5f4e22b12f50da1927660eaafb87aa8a1bc91610,ICON WHALE,566993.89906922
hxd2de5d155251ff62bf2f6c2aa616da6472886165,Chainode Tech,552796.64062983
hx0315df35eef97e1e73f1a72b1e78ff7f28ba3176,Blockheads Development,541364.0942884
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICON Oasis,540615.4247821
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,535844.02170676
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,528169.29407996
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,515945.44173273
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,513151.87607708
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,Midos / EPICX,503203.04509468
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,497141.76407883
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},484933.60186616
hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,ICON Slovenia,467248.01933682
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,ICON Spark,446942.83829971
hx004783f10b0bd56764535cf931650dfe6d42cd9e,DELIGHT,446369.4924764
hx11434d1fce3edecf0e84a9c992a712f0cebf6992,icon-node-NL,444499.67393728
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,410172.8671862
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,PiconbelloDAO,399938.77933172
hx55d5b995fca77274cab59c850803f9ec3e00421f,Orangebloc,392214.70878396
hxc7a057d0cbb75606352ec8cc698267b7247cc100,Cardinal,389904.9689304
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,385651.9148002
hx352a4b557e9035f89b237fe85d6bb92f517fdbd7,Hourglass,379386.49269719
hxd19d4bc5a9eef4e044d83abc82d903ac80504ac8,ICON BOOM,349514.71801612
hxc93a0be07e8a74d9a86d8b12e569b91154681bc8,Signal9,318002.28081253
hxbf0f9646b09b0e0943ed768795c0d6c32a758d35,ICON USA,308455.7171372
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,305785.16272533
hxe886f81684bbecddd69a608093fb88624c94d20a,POCKET / FIGMENT,267848.5412229
hxe0df49d9382805d4dfa24487e8ef31165fe782c0,loop57,261914.72293624
hx05493cc93caf332f46715411e12c927750d210b6,ICX Malta,213533.16252254
hxfbddc0f1c0ab85e59578de4b883cdcf94ab33694,Bara-Node,203008.83857072
hx3571351614f64721081996247e53f6436ed05e55,ICONNECT-Global,177249.42320495
hx800853ad662997466bd41653329ba97a2ed1f838,ICON Econ,167393.91805621
hxc1717a36b5288b92586b93d3c20f247b2bab1a26,ICONPool,158701.6042625
hxa19a398f4941abed1d0af82fb2f6081b76f29107,A_Block,145621.15296731
hxd5ff5a97308534af8234bfe78fd979e74d9f2920,X-node,140965.05965974
hxf85e4d956f1dfad8d713421ab58b24863c28b28a,DRAICON BALL,133365.13870487
hx34f817bad3d0554da6c6642b06056bda32b06396,GagarinCrypto,132455.52215518
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,InfStones,93932.28430449
hx8e882ac085ca90e5ef19364ffda6646acceed3b8,Icon Panda,91074.10182736
hx42805d6c22012d5bd56cdab423da9fde5850622f,Noris,88321.6769
hxadad43bd60785979ed2ecea55df1eb8049162b04,Gilga Capital (NEW - LETS GROW ICON),85615.9398529
hx2571420b7d3977611cea1d1646579aeef2fb6dfa,HypoICON,85182.66064467
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,84630.85094826
hxa224bb59e9ba930f3919b57feef7656f1139d24b,Catalyst,81959.6361626
hxecf2a15a708dde0cf35aedb22344bd0fe0f88f98,manifest-icon,71989.6845293
hxd243919468353a59250114d3ea891de8486f37c0,Iconserve,68732.37652026
hx6f09a1d35ea1f22467df4f0d04a78b4422dcd30e,FOCUS,67939.45228074
hx1be230522449d87274fa8f326fed22e3cacfe4c0,ICON Thailand,66541.49057696
hx2f8b9e265975bd6d99c6ea45219105174e8674d8,iconic innovation,66177.25472769
hxb58637355ffd78ac0a66bb3be8c038712fc5912b,IFnLIFE,54637.22198073
hxd17cc393d0b0a59f0a03e4fb4ac1ab196743162f,Hermes Greece,44793.47492375
hx5ccbcb12e2248acfd420b9adb79ceb8f324107d6,Frontlines Media,41263.05549754
hx8d7f98f88560fc957d410afb53c5b269bebc8799,icxpromotions,38216.87803025
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,Sunrise,35464.55068986
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,ICONSG,32188.54288703
hxfe9a226b2910584cebd9596e4effd8a8c0e3e039,Nodeasy.com,31707.98618465
hx29fbc9cfb184d75d74cab33c70820a696998b596,ICONIST VOTE WISELY - twitter.com/info_prep,31687.64174732
hx87d5c36add6d96c2c0dcc349223c528a99fb26f6,DFG Crypto,29596.52710797
hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,29233.12714465
hx5ac1e54766ae2e3340e0a6579c2ccde8b766cd76,Progression,29023.04814008
hxab1b04e7975ed14074bbbd530333e815c4f36340,The Iconist,26602.01432178
hx468a3871c1e8d7e61581fae29258fcacf13e5150,ICX FREEZER,26127.4644081
