validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52700628.33944723
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37260012.35721441
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,29664486.96905441
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,23618012.39499221
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,22162673.62854266
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,16346339.8284055
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,14769866.88790908
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,14628122.09650667
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,12621079.18625721
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,9922215.35913209
hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,Protokol7,9434820.21594426
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,8417654.12294472
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,8188235.6328872
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,7538058.35934359
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,7445681.6796316
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,7399170.05317968
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,7380813.90607327
hx3499cbe7a9c81b412243cac8c4e163d2e4ccb20c,Trustseers,7217181.21194305
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),6654341.33599433
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6645781.42159926
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,6318120.22684434
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,6174712.43337825
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,6146699.14601945
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,5889866.88132278
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4802700.39115349
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4711237.60950364
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,4452083.08351002
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,3901118.34804932
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOPLY,3346240.77712356
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2901710.56245529
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2392929.32847151
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,2315847.65064813
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2275727.62546184
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2166578.45927936
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,1902171.6548751
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,1796868.27285106
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,1556687.596538
hx8d7f98f88560fc957d410afb53c5b269bebc8799,Arcade Node,1501218.47910006
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1412312.04999432
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,1341147.19396338
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1274962.32786318
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,1210823.96795128
