validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,53069586.3654842
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37603579.22980575
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,37186786.73206763
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,29544568.68383173
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,28974428.56399345
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,17077174.9015838
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,16340880.79322151
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,12761819.91263209
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,11488633.26446971
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,11386360.49572997
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,9683446.35139809
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,8326351.81096606
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,7557783.55187545
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,6946607.1533962
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,6872102.96455785
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,6237453.38772652
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,6159359.98972489
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,5948407.18931167
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5745507.57913111
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,5123275.73819158
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,4945059.65796491
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),4791016.0532048
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4788537.35320147
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4670332.77292698
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,4096103.37549911
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOWIZ,3588441.52293357
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2842516.88624387
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Unifi Protocol,2590677.49842577
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,2374070.62998466
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2334242.86880399
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2303032.47556818
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2156017.38592399
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,2030905.23651193
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1712326.48029495
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1701066.26534685
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,1554245.57516336
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,1485056.81929403
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,1456358.11113937
hxf680ae11372c48afebbce77c9d8de455e1acc18a,ICONFi,1402933.4412592
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,1314067.37970947
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,1292156.55689537
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),1266662.7316408
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,1265359.02514676
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,1247409.66388851
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,1200214.68249912
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,1107401.59418512
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),1099384.78383714
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,1083713.11864505
hx31c429608c74501de13df5fea30bf1674460be50,HugoByte,1041751.95104022
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,961003.35592737
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,862128.25858394
