validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52927227.30598595
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,37024189.24267264
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,22238885.12514577
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,20612428.1612631
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,18193977.73804679
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,17193000.99493858
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,16667013.93436771
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,14095455.62616613
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,13428011.3377272
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,13425910.565714
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,13344501.99409017
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,8370642.9367836
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,7444231.74755798
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,7220656.67055892
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,5554532.19611138
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5549464.34891544
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,5531019.65923183
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,4947233.25667806
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,4740871.50342572
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4681392.57162984
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4411923.98073447
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,4174740.83874823
