IRC Token,Amount,No. of Transactions
IWIN,241405.28980001018,5108
BALN,1390212.481809795,4768
bnUSD,2745801.4920677645,4079
sICX,5104620.675484057,3484
IAM,9451.6127903226,2015
PGT,3000.0000000000023,1722
METX,315147.10926988564,835
UP,14.682520414419677,268
TAP,1857843.4895967923,80
SEED,2117.2742020000005,70
ACT,2502.0,54
EPX,3035.1000000000004,26
LDX,1528.578125,6
USDS,2.0,2
HGC,500.0,1
