IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,29370.972211142293,1152.0,0.019784154015650392,581.0798378146269
sICX,951992.4440132187,799.0,0.2677983057153047,254941.96356051206
bnUSD,138139.54194493854,764.0,1.0171118795302199,140503.36914506007
GBET,133436.3217079391,466.0,0.004382695380969209,584.810750802906
BALN,106999.80867095802,247.0,0.15294471105599014,16365.054820225903
CFT,1063760.2791748624,186.0,0.00472610551181819,5027.443318661573
CODE,772888.7466354771,149.0,,
$unknown,13090.882994530424,139.0,,
FIN,18089.20936356359,108.0,0.07775785184206425,1406.578061632059
CROWN,284248.8320296773,61.0,,
OMM,1560108.4074571503,59.0,0.00708143107470251,11047.800156471709
IUSDC,17707.533904,46.0,1.001076436108547,17726.594932887583
USDS,1715.6304043617574,46.0,1.0079727151991882,1729.3086369628018
BTCB,0.049190565023734555,17.0,,
METX,200127.8750961457,10.0,6.2202970669476e-05,12.448548344750108
XCROWN,29567.389826251496,9.0,,
UP,5.1019392044793905,8.0,0.6841836659076371,3.490663468158603
ETH,0.05172710569385272,8.0,482.4018141759086,24.953249628783524
TAP,21503.844293951686,6.0,0.0008070392960072763,17.354447360440854
VOID,4564.089709241741,5.0,,
finICX,125328.34740283378,3.0,0.2677983057153047,33562.719092577994
IDOGE,2000000.0,2.0,,
NPT,67.275,2.0,,
SPORTS,3000000.0,2.0,,
FinICX,5627.44946904855,1.0,0.07775785184206425,437.57838206298027
CHIU,3620170.2427544035,1.0,,
finMICX,986.0017073946715,1.0,0.2677983057153047,264.0495866726907
BUSD,7.5,1.0,1.0171118795302199,7.628339096476649
uMETX,552.3486184228702,1.0,6.2202970669476e-05,0.03435772491108339
uTAP,124.00300493903194,1.0,0.0008070392960072763,0.10007529780878313
ICX,,,0.2303,
