IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,1290095.2637693651,2570.0,1.0020783158569364,1292776.4892130157
sICX,4422882.290226907,2529.0,0.9310471705956571,4117912.042193401
GBET,390651.70628205995,1317.0,0.12733049286173825,49741.8742981737
BALN,324099.8940135995,1275.0,0.6308040547278759,204443.5272806534
METX,5086816.795498278,963.0,0.000706052687347204,3591.5606685044518
NOTMIRAI,14843.289999999999,814.0,0.07075294758406306,1050.2065193450474
OMM,1249373.5506843657,767.0,0.07075294758406306,88396.86134448567
FIN,19969.57581467567,686.0,2.4658805825912724,49242.589243993025
CFT,1187348.063519998,236.0,0.04060124154832692,48207.805528913654
IUSDC,88365.769903,208.0,1.0122849701083076,89451.34074485594
finOMM,47130.559259176676,185.0,2.4658805825912724,116218.33092387106
TAP,417409.71554487734,182.0,0.00174943296430985,730.230315997406
USDS,116388.05558575761,170.0,0.9932807814613972,115606.01880499386
UP,4.708227781554024,157.0,2.533483574238675,11.928217748341318
oICX,1183029.5713018377,121.0,0.9310471705956571,1101456.3350915692
obnUSD,189150.94596113783,49.0,1.0020783158569364,189544.06137148337
oUSDS,38614.77999700595,28.0,0.9932807814613972,38355.318851386
oOMM,31706.54,25.0,0.07075294758406306,2243.331162691999
oIUSDC,29575.269341,24.0,1.0122849701083076,29938.600640799334
finOICX,859588.2497330827,23.0,2.4658805825912724,2119641.9740404263
dbnUSD,5504.718590687678,18.0,1.0020783158569364,5516.159134622677
IAM,220.05777141108751,7.0,,
dIUSDC,200.81525599999998,6.0,1.0122849701083076,203.28226541725212
finICX,11193.495116210312,6.0,2.4658805825912724,27601.822258393244
oBALN,32474.418452031292,5.0,0.6308040547278759,20484.99483447109
IUSDT,59.970424,4.0,1.0074207658207603,60.41545047267571
dUSDS,4088.9939536674815,4.0,0.9932807814613972,4061.5191096897643
LDX,3750.0,3.0,,
uTAP,10.193465477242562,1.0,0.00174943296430985,0.017832784526442574
HGC,7500.0,1.0,,
uUP,1.0662931397208597,1.0,2.533483574238675,2.7014361548061827
ICX,,,0.8522556,
