IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD,address,path
bnUSD,10745.0,3250028.2718361653,1067241.5747702348,3054.0,1.0205180903390363,1089139.3338149458,cx88fd7df7ddff82f7cc735c871dc519838cb235bb,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb']"
sICX,12388.0,1694449.1658915025,2543926.7350434056,855.0,0.16417002585936355,417636.5178764022,cx2609b924e33ef00b648a409245c7ea394c467824,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824']"
BST,554.0,7.793702892992117,20.164581150158497,670.0,0.9917670116188116,19.998566387837712,cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cxf14dea1cff7ceb29a46e6d04533a08f84441e41d']"
$unknown,,,4.5,269.0,,,,
BALN,16743.0,301026.88007615996,88141.43971647848,240.0,0.14118893460391677,12444.59596802495,cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cxf61cd5a45dc9f91c15aa65831a30a90d59a09619']"
INJ,81.0,207799.99421887068,2198.1276686394554,232.0,14.168214778870798,31143.544920662345,cx4297f4b63262507623b6ad575d0d8dd2db980e4e,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx4297f4b63262507623b6ad575d0d8dd2db980e4e']"
ETH,227.0,461470.5324200984,9.59804483291004,204.0,2547.077588887357,24446.964891041258,cx288d13e1b63563459a2ac6179f237711f6851cb5,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx288d13e1b63563459a2ac6179f237711f6851cb5']"
SOL,30.0,156396.12736238274,237.861920491,180.0,172.57583407738605,41049.21932398321,cx65c9e3d4fea842e00add0d32a5b4c5e4e04c7a6b,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx65c9e3d4fea842e00add0d32a5b4c5e4e04c7a6b']"
AVAX,127.0,290207.1611475063,1345.7181314867987,169.0,26.186911991929552,35240.202275188676,cx66a031cc3bd305c76371fb586e93801b948254f0,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx66a031cc3bd305c76371fb586e93801b948254f0']"
wICX,12388.0,1694449.1658915025,260167.78464962717,166.0,0.16417002585936355,42711.75193370262,cx2609b924e33ef00b648a409245c7ea394c467824,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824']"
SUI,65.0,247114.0944117691,15485.323243909,165.0,3.1227955385006445,48357.498338319354,cx508002ec116fbf3ab406329c0df28e70d7e75fb3,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx508002ec116fbf3ab406329c0df28e70d7e75fb3']"
BNB,76.0,229483.9673084238,26.732341238384272,59.0,660.5570262702192,17658.235833667866,cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b']"
BTC,87.0,580236.1640140442,0.34124331546711417,46.0,96585.82072877671,32959.265692600085,cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb']"
CROWN,1356.0,2140.313993110596,250324.6254726908,40.0,0.0006442282606378237,161.26619806308625,cx28b2ec885b50c8a93da752f2d0467a67127a70e8,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx28b2ec885b50c8a93da752f2d0467a67127a70e8']"
USDC,91.0,1.0279490250542522,86943.860866,34.0,1.0151580338280193,88261.75885014543,cx22319ac7f412f53eabe3c9827acf5e27e9c6a95f,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx22319ac7f412f53eabe3c9827acf5e27e9c6a95f']"
HVH,180.0,47672.24708942315,2949887.2765897205,30.0,0.002211193414501997,6522.7713195184215,cxe2da9f10bc6e2754347bde2ef73379bd398fd9f3,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cxe2da9f10bc6e2754347bde2ef73379bd398fd9f3']"
OMM,13949.0,9492.259832198779,139695.05759983914,27.0,0.002550766623787293,356.3294904337131,cx1a29259a59f463a67bb2ef84398b30ca56b5830a,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx1a29259a59f463a67bb2ef84398b30ca56b5830a']"
XLM,31.0,98988.80116205633,9753.390243,26.0,0.328648105415817,3205.4332247430652,cx518f64edcd35db9044a2de63fdc10abfd5f7d611,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx518f64edcd35db9044a2de63fdc10abfd5f7d611']"
mSUI,9.0,0.0,2874.461405315,19.0,,,cxb8cf9a4700e0c804b780978bf9d9de759c62e787,
IUSDC,5615.0,16753.062501355173,486.773637,18.0,0.3639216180325851,177.14744959264624,cxae3034235540b924dfcc1b45836c293dcc82bfb7,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cxae3034235540b924dfcc1b45836c293dcc82bfb7']"
USDT,29.0,0.0,245331.863022,15.0,,,cx16f3cb9f09f5cdd902cf07aa752c8b3bd1bc9609,
GBET,2967.0,2809.4013854324826,4524.0,10.0,0.0008605828235802634,3.8932766938771115,cx6139a27c15f1653471ffba0b4b88dc15de7e3267,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx6139a27c15f1653471ffba0b4b88dc15de7e3267']"
sARCH,142.0,14065.672472689806,54961.43319461862,8.0,0.016973544899862095,932.8903540896301,cxfe94530ee0d159db3e5b7dcffbcd0dfb360075c0,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cxfe94530ee0d159db3e5b7dcffbcd0dfb360075c0']"
BTCB,184.0,3917.6494532187326,0.000399330187806365,6.0,97449.97542968973,38.91471699006365,cx5b5a03cb525a1845d0af3a872d525b18a810acb0,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx5b5a03cb525a1845d0af3a872d525b18a810acb0']"
CFT,19485.0,2447.2390418858004,1824.7359766759475,2.0,0.0001359707089792986,0.24811064444866146,cx2e6d0fc0eca04965d06038c8406093337f085fcf,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx2e6d0fc0eca04965d06038c8406093337f085fcf']"
FIN,2283.0,1720.7307417169677,2991.0887008467826,2.0,0.00481870482733709,14.413173561763818,cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16']"
XCROWN,1356.0,2140.313993110596,172370.8381267838,1.0,0.0006442282606378237,111.0461652311018,cx28b2ec885b50c8a93da752f2d0467a67127a70e8,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx28b2ec885b50c8a93da752f2d0467a67127a70e8']"
ICX,,,,,,,,
ICX,,,,,0.12425028,,,
