to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,301632,0.0,System,26,301639,System
cx0000000000000000000000000000000000000000,10930,19.33793249999964,governance,4173,0,governance
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,4712,22.014845362499987,Blobble Stake Token,4911,10,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,4368,17.75201168749979,Blobble,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,3107,41.82979882499998,FRAMD Token,3366,87,FRAMD
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,2892,48.42331448749994,CROWN,6464,59,GangstaBet
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,2069,8.4523465875,Relay_4,0,0,Relay
cxb6be11a27f21ad82c7475aa215e3635fafd7f186,1955,21.118292374999932,gangstabet_game,7742,0,GangstaBet
cxee7a00755a757e3c519a0616456030e33dc9d47f,1540,192.60662527499994,BTP_2,0,1540,BTP
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,1220,5.744729599999956,GangstaBet Crown,1260,0,GangstaBet
cxba62bb61baf8dd8b6a04633fe33806547785a00c,539,16.657950624999994,MyID_3,537,0,MyID
hxd06592b21ca9be0d6a357637efca308fe7190dcc,534,0.6675,unknown_hx,0,0,unknown_hx
cx5a0af85407c69945eb318d4ac18e9e842184163c,519,28.317975699999987,GangWar Simulation,1547,403,GangstaBet
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,513,110.56580657499998,bnUSD,4044,326,bnUSD
cx14002628a4599380f391f708843044bc93dce27d,329,162.20962058749998,iAM Div,30446,30474,iAM 
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,323,3.041610312499985,MyID_2,323,0,MyID
hxb568381d35d3e7a6383200e8a0d30310af20b929,311,0.38875,Swyftx,0,0,Swyftx
hx68646780e14ee9097085f7280ab137c3633b4b5f,282,0.3525,kraken_hot,0,0,kraken
cx69bcdf1753472c1444188ec3f5188657e30c8322,268,0.8603135,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx2609b924e33ef00b648a409245c7ea394c467824,258,41.58636179999999,sICX,1464,75,sICX
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,187,51.40658814999999,balanced_router,2254,82,Balanced
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,187,3.2242106749999953,GangstaVerse LootBox,929,0,GangstaBet
cxa0af3165c08318e988cb30993b3048335b94af6c,170,7.6495670499999955,balanced_dex,478,36,Balanced
cx66d4d90f5f113eba575bf793570135f9b10cece1,164,13.433724074999995,balanced_loans,478,152,Balanced
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,143,30.604139637499998,balanced_baln,845,153,Balanced
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,137,6.598020649999996,balanced_rewards,250,151,Balanced
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,133,24.409899474999996,CraftRewards,1060,25,Craft
cx2dc662031f3d62bcdba4f63e9bf827767c847565,131,8.545979124999997,SkillScore,1045,1069,SkillScore
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,99,33.078732787499995,omm_token,1333,55,Omm
hxc46443a39219632e18a74890d2368c003163e8ca,96,0.12,unknown_hx,0,0,unknown_hx
hxd3f4224ffb2cfd354f8db2eef39e12aadb7a4ebb,94,0.11750000000000001,unknown_hx,0,0,unknown_hx
cx28497aef34ec44ad2be9249daddfbe34b54f309a,90,1.4860856249999972,Balanced Bribe,89,0,Balanced
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,86,21.150490687499996,omm_lending,1460,0,Omm
cx334db6519871cb2bfd154cec0905ced4ea142de1,82,0.2956590624999983,unknown_cx,0,0,unknown_cx
cx203d9cd2a669be67177e997b8948ce2c35caffae,79,16.255906749999998,balanced_dividends,954,28,Balanced
cxaa99a164586883eed0322d62a31946dfa9491fa6,77,10.049445937499998,optimus_rewards,221,13,Optimus
cx9c4698411c6d9a780f605685153431dcda04609f,77,1.2061627374999984,Auction,565,4,Craft
hxbb984f278abd66ae2155edbd91f8c87ce98411c8,66,0.0825,kucoin,0,0,kucoin
cx2e6d0fc0eca04965d06038c8406093337f085fcf,63,7.983191487499997,Craft,367,18,Craft
cx30f18d26f45d990112a4cd4825c0b79af73aac7c,62,7.537835399999999,Yetis,816,782,FRAMD
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,61,14.5839426875,Inanis Treasury,185,19,Inanis
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,55,12.038410737499998,gangstabet_token,559,48,GangstaBet
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,54,4.304784387499998,optimus_dividends,580,0,Optimus
hx6b91c8dea3114de74ecfa85908b875778c2b599c,43,0.05375,bybit,0,0,bybit
hxa390d24fdcba68515b492ffc553192802706a121,39,0.04875,bitvavo_hot,0,0,bitvavo
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,38,0.24306189999999908,NebulaMultiToken,47,0,Nebula
hx04bd60201d19da874417f1f37762fa40eff7995e,37,0.04625,unknown_hx,0,0,unknown_hx
hx49b1556654e51f52d59a8222b4737ee7dccc6d1b,37,0.04625,upbit_cold_02,0,0,upbit
cx57d7acf8b5114b787ecdd99ca460c2272e4d9135,37,0.3213535499999992,NebulaPlanetToken,72,0,Nebula
cx43e2eec79eb76293c298f2b17aec06097be606e0,34,0.779457249999999,balanced_staking,95,0,Balanced
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,33,0.04125,bithumb_03,0,0,bithumb
cxe65f3286902be43e00a5013cb1dc300ec8e51fa4,32,11.719159837499998,makeArb,452,4,makeArb
cx5b5a03cb525a1845d0af3a872d525b18a810acb0,32,4.950508262499999,btp-0x38.bsc-BTCB,223,12,BTP
hx85532472e789802a943bd34a8aeb86668bc23265,30,0.0375,okx.com_01,0,0,okx.com_01
hx133323c2e990994816b548a9e7eb080a5eac8031,29,0.03625,unknown_hx,0,0,unknown_hx
cx82c8c091b41413423579445032281bca5ac14fc0,29,0.0982654624999999,Craft,29,1,Craft
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,28,2.961430137499999,Finance Token,96,9,Optimus
cx7baf94bd53b505353285ee4c4c050f9703581703,28,0.0962250999999998,GangWar Items,28,0,GangstaBet
hx0cdf40498ef03e6a48329836c604aa4cea48c454,28,0.035,bithumb_02,0,0,bithumb
cxc83f6eaf7e123f656657ebac3b09bc7a38e32314,28,2.9488190624999993,Code Metal Rewards Distribution,777,0,Code Metal Rewards Distribution
hx294c5d0699615fc8d92abfe464a2601612d11bf7,28,0.035,crypto.com_hot_02,0,0,crypto.com_hot_02
cxbb2871f468a3008f80b08fdde5b8b951583acf06,28,7.672564887499998,Stably_USD,394,19,Stably_USD
hx78296b7f6fd23f88fbce904e3a0c802d2ef43733,27,0.03375,unknown_hx,0,0,unknown_hx
cx622bbab73698f37dbef53955fd3decffeb0b0c16,27,5.265297599999999,ICON IBC Handler,8,39,ICON IBC Handler
hx3770b6ac37402de04f6af4f5541cf68361fbf238,25,0.03125,unknown_hx,0,0,unknown_hx
hx0ef1206fa0d8c4f2f1420663dce54da5c6a279b4,25,0.03125,unknown_hx,0,0,unknown_hx
cxe7c05b43b3832c04735e7f109409ebcb9c19e664,24,3.6005051624999993,iAM ,110,12,iAM 
hx05a1d1c125186389be9fd5d31d6ad6c5ef418898,23,0.02875,unknown_hx,0,0,unknown_hx
cx384018e03aa8b739472c7a0645b70df97550e2c2,22,0.1707760124999995,GangstaBet,22,0,GangstaBet
hx9309e33820d7b24a3f18f11653d815369d7c1737,21,0.02625,unknown_hx,0,0,unknown_hx
hx4846c4d1e83751f3810fc6b8dabf699cfec5de60,20,0.025,unknown_hx,0,0,unknown_hx
hx8e957dff0fe7ec7464742f9b3e7b7be5db33a0ff,20,0.025,unknown_hx,0,0,unknown_hx
cx5f1cc357f2304fb2646e20211adbe137ab5852dd,20,0.0572092,GangstaBet Golden Key,10,0,GangstaBet
hx0c65769342c65e2206893f855793d33d0732c5fa,20,0.025,unknown_hx,0,0,unknown_hx
cx288d13e1b63563459a2ac6179f237711f6851cb5,20,2.6226482874999997,btp-0x38.bsc-ETH,144,8,BTP
cx18403e24f5f5f7cf7a7bae8885d3e1d27ce5fd10,19,20.430498025000002,OptimusStrategyICXMining,30,6,Optimus
cxe0252e6c1fe4040412811d83d13979e335287e45,19,1.3209305124999993,balanced_boosted_baln,42,38,Balanced
hx1a85918c764d36934de6f71aaa1095359d0578ee,18,0.0225,unknown_hx,0,0,unknown_hx
cx8dc674ce709c518bf1a6058a2722a59f94b6fb7f,18,0.8668655999999993,balanced_staked_lp,40,18,Balanced
cx0000000000000000000000000000000000000001,18,0.17450251249999948,unknown_cx,16,0,unknown_cx
cx9e46d9a41938accd08193e4ed5ae621c84dc644b,18,0.058535787499998396,PresaleMultiToken,18,0,PresaleMultiToken
cxfe94530ee0d159db3e5b7dcffbcd0dfb360075c0,18,1.3525613999999995,Liquid Finance Staked ARCH,89,4,Liquid Finance Staked ARCH
cxd41e399c809a3671191c916d619e4d0fef04feea,17,0.0749956874999997,unknown_cx,15,3,unknown_cx
hx002872c5d6a38a08ff52255af3bd1378c860006d,17,0.02125,unknown_hx,0,0,unknown_hx
hx0e7ce4398a56e5bc7ad49e787556786f00c8ed64,16,0.02,unknown_hx,0,0,unknown_hx
hx5af8bd1b5cdc321a53ead7a836601ce8e2c938c9,16,0.02,unknown_hx,0,0,unknown_hx
hxaca3c082ef46d055296558152d220f2e0e8b9797,15,0.01875,unknown_hx,0,0,unknown_hx
cx9f4ab72f854d3ccdc59aa6f2c3e2215dd62e879f,15,28.314255487500002,CPS Score,32,8,CPS Score
cxed0f02a1a61b483bd366021d68af8469414b7be8,15,5.22693885,unknown_cx,209,4,unknown_cx
hx66f6d913c7cefca07409348cc29a7820b154b34b,14,0.0175,unknown_hx,0,0,unknown_hx
hx4940a1cb76cfa37e393434bceb4223a943cfe851,14,0.0175,unknown_hx,0,0,unknown_hx
hx64adf776e53d0f30d2c4e90461a043fcc58c04bf,14,0.0175,unknown_hx,0,0,unknown_hx
hx01f316c39e6077af89c5d5d7429f043dd192a1f3,14,0.0175,unknown_hx,0,0,unknown_hx
hxb8a0a894f86e94c3f90aafff45e9a1b5cf3726d4,14,0.0175,unknown_hx,0,0,unknown_hx
hxb70e481ee4806d83ff2e068a937b4e964417c50d,14,0.0175,unknown_hx,0,0,unknown_hx
hx25e6a3134e2848cc8fce9fcf531ef767649240b6,14,0.0175,unknown_hx,0,0,unknown_hx
hxbc4a817910ee193b5bd5b7340406328dc394ae28,14,0.0175,unknown_hx,0,0,unknown_hx
hxb2bdf1e828e138ea7bf0788c64c357e5bbb8e58c,14,0.0175,unknown_hx,0,0,unknown_hx
hx24598bfeb0a38e74579ed7eef13a67166f57990c,14,0.0175,unknown_hx,0,0,unknown_hx
hx3845a8a1b8b0976076c449120f09cea3241721b3,14,0.0175,unknown_hx,0,0,unknown_hx
hxb33cf56ecd2e6ed4a615e17014a1161613b87670,14,0.0175,unknown_hx,0,0,unknown_hx
hx5cb84c5948a03d8aa1b2abc475fb42fcc1bd72c9,14,0.0175,unknown_hx,0,0,unknown_hx
hxc0a2c4b422657ff499640f07606b1516e9935b9b,14,0.0175,unknown_hx,0,0,unknown_hx
hx0da043c4658c9088c5674aa93a2de48515ac0680,14,0.0175,unknown_hx,0,0,unknown_hx
hx538c18d6bad4291713739afdc8a57ce850dcde48,14,0.0175,unknown_hx,0,0,unknown_hx
hxb17745d715f488307816fb9d2861bc2d08c39e5c,14,0.0175,unknown_hx,0,0,unknown_hx
