IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,30144.582395848865,1044.0,0.01118271987818975,337.0984207777879
sICX,717173.1280796549,780.0,0.17431754767565225,125015.8609457219
GBET,333752.08624500205,677.0,0.005304148819608724,1770.2707342983765
bnUSD,46146.140697521296,514.0,0.9966021421417866,45989.342670726
NPT,1835.7495,405.0,,
OMM,1929086.3851505877,271.0,0.008376662032538533,16159.304679977931
$unknown,27346.839220569196,197.0,,
CODE,887851.170907137,154.0,,
BALN,103749.97823420714,151.0,0.11058334872071629,11473.020022840054
FIN,6744.1987875893365,93.0,0.08093434980449099,545.8373438257794
CFT,61343.47694523775,79.0,0.003655444131867104,224.2376528277943
CROWN,495846.4736913546,78.0,,
IUSDC,2006.333443,66.0,0.9976975319042539,2001.713924258064
USDS,1853.8767743048459,54.0,0.9969294172686872,1848.1842922956835
VOID,7657.756332534075,28.0,,
XCROWN,88047.07149092856,20.0,,
oICX,1717.4295208834926,14.0,0.17431754767565225,299.37810238618084
METX,98953.5332107436,12.0,5.9756118037946e-05,5.9130790108130045
oOMM,58684.45420875077,11.0,0.008376662032538533,491.5798394706887
oIUSDC,491.469429,9.0,0.9976975319042539,490.33783631969294
obnUSD,2605.093244621688,8.0,0.9966021421417866,2596.241508069071
UP,13.038471932460538,8.0,0.4499730934432369,5.866961549222087
oUSDS,9.50477282594852,5.0,0.9969294172686872,9.47558763464411
TAP,43594.558951648905,4.0,0.0005307726370124567,23.138799014161687
IUSDT,0.43507399999999996,4.0,0.9935769505387153,0.432279498178681
LDX,1817726.0,3.0,,
dICX,586.8366397531695,2.0,0.17431754767565225,102.29592392799269
dIUSDC,43.649741,2.0,0.9976975319042539,43.54923886395992
dOMM,92.80448421250007,2.0,0.008376662032538533,0.7773917993521711
finICX,18.52826760069624,1.0,0.17431754767565225,3.2298021708316096
ETH,0.00075,1.0,317.26544701911473,0.23794908526433606
BTCB,6.25e-05,1.0,,
uTAP,295.5127281105188,1.0,0.0005307726370124567,0.1568500699699652
uUP,11.083776567727954,1.0,0.4499730934432369,4.98740122921421
ICX,,,0.151463428,
