IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD,address,path
bnUSD,0.0,0.0,1555479.3902125398,4391.0,,,cx0000000000000000000000000000000000000088,
sICX,12726.0,1462812.8069547173,1783427.7275764178,844.0,0.09862840842935842,175896.6383196495,cx2609b924e33ef00b648a409245c7ea394c467824,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824']"
BTC,114.0,597908.6926042463,1.26085218206431,527.0,87952.20841798,110894.73390118506,cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb']"
INJ,97.0,144755.07819495603,8501.976028238947,434.0,6.056525964517055,51492.43856473077,cx4297f4b63262507623b6ad575d0d8dd2db980e4e,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx4297f4b63262507623b6ad575d0d8dd2db980e4e']"
ETH,246.0,500777.7805206017,40.514845117691294,430.0,2915.543932410848,118122.81085545012,cx288d13e1b63563459a2ac6179f237711f6851cb5,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx288d13e1b63563459a2ac6179f237711f6851cb5']"
SUI,110.0,167151.69332764013,42505.964104908,332.0,1.5213685442832827,64667.23673364135,cx508002ec116fbf3ab406329c0df28e70d7e75fb3,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx508002ec116fbf3ab406329c0df28e70d7e75fb3']"
wICX,12726.0,1462812.8069547173,1122717.7020881406,226.0,0.09862840842935842,110731.86007241989,cx2609b924e33ef00b648a409245c7ea394c467824,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824']"
BST,606.0,8.207320851295481,30.860599404343866,198.0,0.816285002395014,25.1910444586864,cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cxf14dea1cff7ceb29a46e6d04533a08f84441e41d']"
BNB,101.0,229719.4782515369,54.79684819907401,150.0,874.0069130125311,47892.82413728895,cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b']"
BALN,16918.0,107624.79146512032,441932.8030987403,135.0,0.04159835897104411,18383.679384381154,cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cxf61cd5a45dc9f91c15aa65831a30a90d59a09619']"
AVAX,146.0,203084.0148868577,2042.1082069091387,116.0,17.797176776299466,36343.76075469387,cx66a031cc3bd305c76371fb586e93801b948254f0,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx66a031cc3bd305c76371fb586e93801b948254f0']"
XLM,44.0,70760.23216699134,23877.6945384,58.0,0.24054373916148492,5743.629926822502,cx518f64edcd35db9044a2de63fdc10abfd5f7d611,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx518f64edcd35db9044a2de63fdc10abfd5f7d611']"
BTCB,188.0,2789.387957086702,0.12428221213961406,48.0,73828.49608084938,9175.568811868787,cx5b5a03cb525a1845d0af3a872d525b18a810acb0,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx5b5a03cb525a1845d0af3a872d525b18a810acb0']"
CROWN,1374.0,1152.0541913076427,4388.8,35.0,0.000316146318564014,1.3875029629137445,cx28b2ec885b50c8a93da752f2d0467a67127a70e8,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx28b2ec885b50c8a93da752f2d0467a67127a70e8']"
$unknown,,,0.0,31.0,,,,
mSUI,11.0,0.0,23.847041660000002,15.0,,,cxb8cf9a4700e0c804b780978bf9d9de759c62e787,
FIN,2285.0,1350.5337638614874,5106.152400460013,10.0,0.0031915190370666695,16.296382592231804,cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16']"
USDC,107.0,1.0216264824502868,200.0,2.0,1.0085853348105391,201.71706696210782,cx22319ac7f412f53eabe3c9827acf5e27e9c6a95f,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx88fd7df7ddff82f7cc735c871dc519838cb235bb', 'cx22319ac7f412f53eabe3c9827acf5e27e9c6a95f']"
IUSDC,5616.0,9452.778452806495,0.118226,2.0,0.14924072881658673,0.017644134405069782,cxae3034235540b924dfcc1b45836c293dcc82bfb7,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cx1a29259a59f463a67bb2ef84398b30ca56b5830a', 'cxae3034235540b924dfcc1b45836c293dcc82bfb7']"
HVH,186.0,16515.970170386077,1471250.0,2.0,0.00041310374901794305,607.7788907426487,cxe2da9f10bc6e2754347bde2ef73379bd398fd9f3,"['ICX', 'cx2609b924e33ef00b648a409245c7ea394c467824', 'cxe2da9f10bc6e2754347bde2ef73379bd398fd9f3']"
ICX,,,,,,,,
ICX,,,,,0.070845404,,,
