IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,3862081.1797905862,3799.0,0.9963534899917781,3847998.062115914
sICX,5673766.800229773,3739.0,0.8611564286660515,4886000.754769881
BALN,708141.8554292803,1628.0,0.5811089836689716,411507.59390196885
GBET,258517.96415329026,1284.0,0.11453142647576069,29608.4312040859
OMM,2344628.774557394,1101.0,0.06350319330179045,148891.41429165826
METX,6252111.430753549,994.0,0.000665764379204898,4162.433085415482
FIN,51986.834971347496,782.0,1.582850893558351,82287.40818766791
USDS,361507.5752470941,451.0,0.9915549707289711,358454.63319243374
NOTMIRAI,1893.105,450.0,0.06350319330179045,120.21821275558602
IUSDC,137592.885993,431.0,0.9942134094900386,136796.6923046747
TAP,1342535.3627688824,311.0,0.0014660903000243302,1968.2780727951038
UP,6.510355952922094,307.0,2.33594564616184,15.207837643192184
CFT,1289813.7875815704,227.0,0.03930549412181466,50696.76824602292
finOMM,6137.136475470072,178.0,1.582850893558351,9714.171954087351
CHIU,61330824.5,156.0,,
IDOGE,513859142.83673227,132.0,,
oICX,810221.988473977,120.0,0.8611564286660515,697727.8740209567
obnUSD,427028.4111897958,76.0,0.9963534899917781,425471.24781459715
dbnUSD,95305.76938092531,34.0,0.9963534899917781,94958.23593903647
oUSDS,91364.53947251772,33.0,0.9915549707289711,90592.96326233823
dIUSDC,4444.767154,30.0,0.9942134094900386,4419.047106567676
oOMM,34547.69,29.0,0.06350319330179045,2193.888636200333
oIUSDC,7918.0301660000005,19.0,0.9942134094900386,7872.211767783837
finICX,383093.3365644454,19.0,1.582850893558351,606379.6300972825
IAM,4493.357141714665,17.0,,
IUSDT,0.507359,12.0,1.0075936645769195,0.5112117140660812
dUSDS,1677.988029498809,9.0,0.9915549707289711,1663.8173714732557
finOICX,266175.7833334261,8.0,1.582850893558351,421316.57649290754
oBALN,32604.466721343648,6.0,0.5811089836689716,18946.748519508812
LDX,4500.0,6.0,,
HGC,27300.0,1.0,,
SEED,51.0,1.0,0.007178745337648737,0.3661160122200856
ICX,,,0.7863,
