IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10820206.149175612,5723.0,1.392715900392944,15069473.149486382
sICX,33136724.27514817,2803.0,0.2265606115360671,7507476.516079609
IUSDC,6091085.438983,1396.0,1.3410310472100695,8168334.684885378
OMM,193899836.98469833,957.0,0.007098562107914489,1376410.035550376
USDS,12057655.707739221,837.0,0.9379908609968207,11309970.85890554
BALN,4031326.3646935234,696.0,0.15796320209978493,636801.2212762743
FRMD,3782.96664,497.0,0.01973239393714677,74.64698799156449
GBET,374213.3280685652,474.0,0.007195539758120265,2692.6668801358633
CODE,555554.0,142.0,,
FIN,69137.59497939562,133.0,0.0884294217032063,6113.797541978455
CFT,6097225.7526023025,129.0,0.004841057156080907,29517.01836187617
$unknown,16839.76081822203,108.0,,
METX,13682869.190585623,90.0,0.000141305236239717,1933.4610634128464
oIUSDC,201411.535794,65.0,1.3410310472100695,270099.1227660162
obnUSD,515833.98406744335,44.0,1.392715900392944,718410.1915737689
BTCB,1.3143699480484423,40.0,,
CROWN,819666.69128531,38.0,,
dICX,6838927.909022093,32.0,0.2265606115360671,1549431.6893191221
oUSDS,3150207.506688786,29.0,0.9379908609968207,2954865.8515176624
dIUSDC,49581.329660999996,28.0,1.3410310472100695,66490.10243735851
oICX,326716.3978448126,26.0,0.2265606115360671,74021.06689458175
UP,3.6465479415200477,25.0,0.5809811016876338,2.1185754404210906
ETH,5.893532046512439,19.0,409.63611296424574,2414.2035591635718
dUSDS,54149.19362315485,13.0,0.9379908609968207,50791.448748866576
XCROWN,175148.69989629742,10.0,,
NPT,67.275,8.0,,
BUSD,76165.0,7.0,1.392715900392944,106076.20655342858
IUSDT,1704.6502859999998,7.0,1.4422649511669245,2458.5573614944738
VOID,1945.4073457959294,6.0,,
CHIU,39676804475.9871,6.0,,
dOMM,665922.894843343,4.0,0.007098562107914489,4727.095028127679
oBALN,19372.25033069765,4.0,0.15796320209978493,3060.1026941156183
CLAW,2038423.9424740924,2.0,,
IDOGE,17160.0,1.0,,
finICX,9490.089356986351,1.0,0.2265606115360671,2150.0804482507497
ICX,,,0.195561447,
