IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,71865.91360679008,1523.0,0.037768908854864905,2714.29714078645
sICX,667646.7607346728,1456.0,0.33486981890761586,223574.74986147622
bnUSD,230625.09107699487,1108.0,0.9767152678048701,225255.04759378958
GBET,182444.80596636818,852.0,0.021833056414856857,3983.3277412613293
METX,622401.0199678309,781.0,0.000142433184831159,88.65055951617994
OMM,1135302.4986422297,500.0,0.022005455103572526,24982.848162845294
BALN,142109.89930185123,452.0,0.19993150216611194,28412.245640094017
$unknown,27531.59215873073,326.0,,
FIN,33985.15767600019,308.0,0.34466158196618796,11713.378207980562
CFT,3061996.6946193483,166.0,0.006937541959927696,21242.73055008164
IUSDC,39623.896985,155.0,0.9689073796044528,38391.88619745313
USDS,8783.18177224282,141.0,0.9850416500072838,8651.799865243967
NPT,953.55,81.0,,
obnUSD,21478.80207897549,28.0,0.9767152678048701,20978.673924694343
oICX,9308.75770777995,17.0,0.33486981890761586,3117.2220078591454
UP,0.6726453483334677,14.0,0.8859034701418037,0.5958988482633614
oIUSDC,9425.760741,13.0,0.9689073796044528,9132.689140340835
CLAW,1232517.759372507,12.0,,
oOMM,7399.3099999999995,12.0,0.022005455103572526,162.82518400241523
TAP,102235.83536306006,11.0,0.0010449809729455918,106.83450270759585
oUSDS,565.7602224683048,11.0,0.9850416500072838,557.297383048667
dbnUSD,1464.5023557884874,10.0,0.9767152678048701,1430.4018106348155
IUSDT,703.326268,7.0,0.9904772621331156,696.6286763149419
IDOGE,18930687.62040763,5.0,,
dIUSDC,1133.631474,4.0,0.9689073796044528,1098.3839009104734
oBALN,234.38573193343882,4.0,0.19993150216611194,46.861091471756055
dUSDS,1.0257270137630936,2.0,0.9850416500072838,1.0103838300942416
finIUSDC,3982.083465,1.0,0.34466158196618796,1372.4711865682993
ICX,,,0.2982,
