IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,3623785.1120779933,2852.0,0.7815548466289005,2832186.8174862093
bnUSD,1604410.6707713576,2772.0,1.012772258953389,1624902.61932603
BALN,325933.774964432,1791.0,0.6338128816336465,206581.0251319391
GBET,237602.67376302395,1415.0,0.15108234059639278,35897.56808407878
FIN,24535.092414865514,1321.0,4.384459687997164,107573.12363426283
METX,617751.1762149485,961.0,0.001223758588456544,755.9783074221752
OMM,1248249.8679860453,918.0,0.08482024654491557,105876.86155223468
IUSDC,245919.037012,390.0,1.0026791360953171,246577.88758058447
CFT,1013014.8331841629,303.0,0.10874212623256088,110157.38686556884
USDS,160410.08546114908,280.0,1.0039435472130056,161042.67020660738
obnUSD,87337.08713856025,77.0,1.012772258953389,88452.57903172864
oIUSDC,89134.400568,70.0,1.0026791360953171,89373.20375789618
oICX,86671.59106510965,69.0,0.7815548466289005,67738.60206197455
TAP,794603.8956669401,69.0,0.001730488767580328,1375.0531161272106
oOMM,12398.745149599275,52.0,0.08482024654491557,1051.6646204365866
UP,2.6150801104424,44.0,2.1492821287490957,5.620544946621062
finICX,755466.0989937081,29.0,4.384459687997164,3312310.656686388
dbnUSD,49034.47421683473,20.0,1.012772258953389,49660.755219175415
IUSDT,1312.7264389999998,18.0,0.9990013531980976,1311.4154889399197
dIUSDC,1085.4608520000002,17.0,1.0026791360953171,1088.368949348647
oUSDS,43528.16193525916,17.0,1.0039435472130056,43699.81729694621
dUSDS,4042.003860782155,12.0,1.0039435472130056,4057.9436938423
oBALN,14296.643132203995,5.0,0.6338128816336465,9061.396581310095
dBALN,590.8165894181068,4.0,0.6338128816336465,374.4671650560532
IAM,40.03,3.0,,
BALW,3.703,1.0,0.6338128816336465,2.3470091006893927
ICX,,,0.723083,
