date,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
2021-03-05,hxb09866aadc6d5b5e9c2c222f4419fa02e34939a9,5107.919999999996,100,10,8.999999999999943,2021.5519751921145,9.0,51.079199999999965,0.17620%,39.57681%,0.17620%,1.00000%
2021-03-05,hxa16dc10855a6a7d1c455d324f9c7776ae1290133,247271.472,100,10,1000.0,52390.4562,2000.0,2472.71472,0.40441%,21.18742%,0.80883%,1.00000%
2021-03-05,hx114049660809114582bfc83f66833560544bf877,2280.2830999999996,100,10,6.3879,823.5759,10.56325,22.802830999999998,0.28014%,36.11727%,0.46324%,1.00000%
2021-03-05,hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,56568.28571091901,100,10,55.02756629856125,3912.2277077999365,409.6999113671302,565.6828571091901,0.09728%,6.91594%,0.72426%,1.00000%
2021-03-05,hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,15.149799999999981,100,10,0.0001,10.0,0.0001,0.1514979999999998,0.00066%,66.00747%,0.00066%,1.00000%
2021-03-05,hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,5219.356600000002,99,9,1.0,5121.3566,1.0,52.720773737373754,0.01916%,98.12237%,0.01916%,1.01010%
2021-03-05,hxf9ded7784b54f15cbdf265e05bb339fe3124bf5c,1088.0,99,9,0.6807064805250171,39.25570091876562,9.682102581614082,10.98989898989899,0.06256%,3.60806%,0.88990%,1.01010%
2021-03-05,hx5ca7bf0204fe5a074ee9fc8eef5f1379f4ba2ca5,53513.86159999999,96,9,0.0,53389.9024,1.0,551.6892948453607,0.00000%,99.76836%,0.00187%,1.03093%
2021-03-05,hx0beb6f60a1c3132c207fc7eab28f0ea46a6ebd08,479.99999999999994,77,7,6.233766233766234,6.233766233766234,6.233766233766234,6.233766233766233,1.29870%,1.29870%,1.29870%,1.29870%
2021-03-05,hx575b4f31e40cb4399ccbd8f69a7cd55d0f22e8ed,80.44857680000003,77,7,1.0447867116883116,1.0447867116883116,1.0447867116883116,1.044786711688312,1.29870%,1.29870%,1.29870%,1.29870%
2021-03-05,hx6d90c9f5dcb32b6d85cc80931b49dd6c0d475505,2674.9600000000023,77,7,34.73974025974026,34.73974025974026,34.73974025974026,34.73974025974029,1.29870%,1.29870%,1.29870%,1.29870%
