IRC Token,Amount,No. of Transactions
BALN,482115.56289045006,3916
sICX,2569218.453552198,2581
IAM,6451.613074193548,2026
bnUSD,1134164.3443666447,1892
PGT,2999.999999999998,1822
METX,272680.0383277725,828
UP,2.2302792936406304,113
TAP,620774.1900279771,60
ACT,2468.0,45
SEED,11745.657675999999,36
LDX,2050.0,21
EPX,2142.0,20
SPORTS,240161666.0,9
ICXIOU,13821.11945999,6
JJT,17.0,4
HGC,33000.0,4
IWIN,20.0,2
