to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,302191,System,18,302198,System
cxee7a00755a757e3c519a0616456030e33dc9d47f,3812.1481599999997,12286,BTP_2,0,12308,BTP
cx0000000000000000000000000000000000000000,19.95485749999963,11284,governance,7783,0,governance
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,20.70918654999998,4895,Blobble Stake Token,5013,3,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,17.48050883749979,4285,Blobble,0,0,Blobble
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,16.242099212499838,3772,Relay_4,0,0,Relay
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,48.91333072499995,3061,FRAMD Token,3439,97,FRAMD
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,136.37553528749996,1219,bnUSD,7976,415,bnUSD
cx2609b924e33ef00b648a409245c7ea394c467824,73.50302644999998,849,sICX,4664,241,sICX
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,19.991010974999977,784,CROWN,2401,63,GangstaBet
cx66d4d90f5f113eba575bf793570135f9b10cece1,51.14502988749998,620,balanced_loans,1700,1041,Balanced
hxb568381d35d3e7a6383200e8a0d30310af20b929,0.69125,553,binance_hot,0,0,binance
cxba62bb61baf8dd8b6a04633fe33806547785a00c,16.640193124999996,536,MyID_3,535,0,MyID
cx5a0af85407c69945eb318d4ac18e9e842184163c,23.986881112499987,402,GangWar Simulation,1243,303,GangstaBet
cx32743b6f4588f5c1b025c5bb732ac62349365417,1.5585108999999997,398,Craft,394,0,Craft
cx14002628a4599380f391f708843044bc93dce27d,158.33310095,322,iAM Div,29729,29750,iAM 
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,2.680969999999983,284,MyID_2,284,0,MyID
cxb6be11a27f21ad82c7475aa215e3635fafd7f186,2.9444758499999906,247,gangstabet_game,1156,0,GangstaBet
cxe65f3286902be43e00a5013cb1dc300ec8e51fa4,54.868243362499996,238,makeArb,3772,46,makeArb
cxa0af3165c08318e988cb30993b3048335b94af6c,8.265898874999994,232,balanced_dex,619,81,Balanced
cx622bbab73698f37dbef53955fd3decffeb0b0c16,38.17955543749999,209,ICON IBC Handler,62,311,ICON IBC Handler
cx384018e03aa8b739472c7a0645b70df97550e2c2,5.4314141999999945,205,GangstaBet,202,0,GangstaBet
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,36.68393462499999,199,balanced_router,2329,254,Balanced
