IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,16918.971525747358,1066.0,0.013729147365854491,232.2830533556815
sICX,976405.3544665745,937.0,0.21631733452884117,211213.40369789774
bnUSD,250044.74616097796,926.0,0.9984563811583246,249658.77237954192
GBET,109120.40081849169,409.0,0.005031291774602197,549.016575079372
BALN,192909.15486402178,297.0,0.12613980091552482,24333.522389329853
$unknown,8977.955834083183,185.0,,
OMM,1326464.019237449,176.0,0.006956067884159438,9226.973763710666
CODE,700172.4054307259,153.0,,
CFT,2839358.9628575775,148.0,0.004590229862670896,13033.310302151116
IUSDC,51836.160794,136.0,1.0007590192679647,51875.505438819964
FIN,8600.55132138974,119.0,0.07266274865731201,624.9396989804553
USDS,739.1299345191518,53.0,1.0049157735438672,742.7633298967413
ETH,2.7842340800094108,28.0,391.2681475540782,1089.3821108422153
obnUSD,39406.50984192289,24.0,0.9984563811583246,39345.681210846225
CROWN,16671.848841248124,23.0,,
oICX,8735.981794946216,19.0,0.21631733452884117,1889.744296375247
METX,1822172.470677763,16.0,7.4901605485082e-05,136.48364352448294
oIUSDC,2589.2092589999997,11.0,1.0007590192679647,2591.1745187163733
NOTMIRAI,6040.417527909927,10.0,0.006956067884159438,42.01755437280799
BTCB,0.000318235739243716,10.0,,
TAP,19706.793117778565,8.0,0.0006545762496593115,12.899598731847423
UP,0.37371522980214017,8.0,0.554930076296982,0.2073858209874458
VOID,1534.422514006197,7.0,,
BUSD,16.6966775,6.0,0.9984563811583246,16.670904194017623
XCROWN,3565.3244205940455,6.0,,
oOMM,4672.018902842252,6.0,0.006956067884159438,32.4988806442468
oUSDS,8.05208793293552,5.0,1.0049157735438672,8.091670173769137
oBALN,87.3824551335503,3.0,0.12613980091552482,11.022405494055814
dICX,359.0647313807673,2.0,0.21631733452884117,77.67192561560194
IDOGE,5720.0,1.0,,
FinICX,144.14807786682115,1.0,0.07266274865731201,10.474195551471466
uMETX,1085.892474450611,1.0,7.4901605485082e-05,0.08133508972051914
ICX,,,0.186792528,
