IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,1660790.5951010499,3758.0,1.0303962118696854,1711272.3379009224
sICX,9223499.265597628,3562.0,0.31329907286992653,2889713.7685281853
LDX,375502.04833984375,2986.0,,
BALN,1613613.6864114662,1127.0,0.22573850334835266,364254.73855294246
GBET,271157.58812408836,1049.0,0.0276854094681596,7507.108857613956
METX,1575023.1045046707,863.0,0.000212112480835912,334.0820580703656
OMM,3399526.818282527,797.0,0.023424543136564967,79632.36259876851
FIN,48892.802559530566,523.0,0.4978467973531009,24341.125167879785
USDS,80211.120651424,357.0,1.0098481312064795,81001.05029181798
IUSDC,180186.313979,354.0,1.0249861341702837,184688.47339572816
CFT,1182146.792900611,192.0,0.012732498470986094,15051.682233088144
oICX,471806.15475698275,142.0,0.31329907286992653,147816.43085968777
finOMM,1258.946059922093,91.0,0.4978467973531009,626.762263972519
obnUSD,139905.7576686249,64.0,1.0303962118696854,144158.3627205093
CLAW,3021567.7109255795,39.0,,
dIUSDC,5137.019422,19.0,1.0249861341702837,5265.373678513446
IUSDT,5.671216,18.0,1.0539805908543916,5.977351590542879
dUSDS,5369.362409928668,16.0,1.0098481312064795,5422.240595436785
dbnUSD,17780.419600135327,15.0,1.0303962118696854,18320.87700143295
UP,0.41088877603108664,14.0,0.8400183311188484,0.34515410391709966
oUSDS,16597.54119094858,14.0,1.0098481312064795,16760.99595430199
oOMM,19252.64,12.0,0.023424543136564967,450.9842961727561
oIUSDC,6463.416733,8.0,1.0249861341702837,6624.912530689195
IAM,55.834294277003146,7.0,,
finICX,8383.221530200553,5.0,0.4978467973531009,4173.559990311907
HGC,7500.0,3.0,,
finOICX,20481.061714892225,3.0,0.4978467973531009,10196.430981150303
TAP,45046.74505371929,3.0,0.0005699168295438934,25.672898122287762
oBALN,32.9,1.0,0.22573850334835266,7.426796760160802
ICX,,,0.2827453,
