IRC Token,Amount,No. of Transactions
BALN,545304.4408663812,8846
bnUSD,14182644.49129806,8572
sICX,9058986.069441788,5840
IAM,37878.616151611786,2004
PGT,3000.071972064289,1444
METX,417127.0575607473,913
UP,158.8684383445102,178
LDX,47704.25,109
TAP,809103.6347288573,84
ACT,5129.0,63
SEED,63.95731099999998,45
SSX,20935.904789522014,15
SPORTS,3.52,2
uMETX,0.04143636664378325,1
uTAP,55.088747534815084,1
