IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,9837.0,1163063.2754414706,1161019.425890217,2906.0,0.9992564441968804,1160156.1431585618
sICX,12038.0,884360.1634003173,6580449.150529139,2179.0,0.2180350752637452,1434768.7258048689
FRMD,863.0,13068.457816400503,85289.27343667047,1344.0,0.019146550097429126,1632.9953466285424
BST,253.0,3.3913617528638094,761.8898527269873,639.0,0.8705520742804747,663.2647916647242
GBET,2835.0,13833.365824734128,701693.2699256111,501.0,0.006272970839819768,4401.701420741139
BALN,16375.0,357010.17860319774,1012445.2247017471,392.0,0.08588719169878185,86956.07709847522
$unknown,,,37652.98535052908,373.0,,
BTCB,130.0,230341.5167615176,0.4814290014795925,166.0,25714.597785007532,12379.753135085517
CFT,19094.0,49400.02517366274,4089725.153527288,147.0,0.004137806831349746,16922.4926786081
CODE,243.0,13.929327414593608,554063.0729717485,132.0,7.379602380192948e-06,4.088765172079334
IUSDC,5581.0,125799.57868694684,7108.829307999999,129.0,1.0100155740096084,7180.028314055947
CROWN,1170.0,18455.817488948025,3269597.719536149,121.0,0.00788964845632226,25795.97660073316
FIN,2255.0,16917.037087227043,36416.188303771545,111.0,0.0924236421274526,3365.7167554337066
USDS,5430.0,15417.162569742277,2646.5104926072263,98.0,1.005711011850244,2661.624745392301
OMM,13883.0,23540.355631739145,675176.9008083681,96.0,0.003255280195032968,2197.8899933452194
METX,11415.0,929.480666212497,17993913.374593437,66.0,4.261380286897951e-05,766.7890773864186
ETH,108.0,29277.02938846525,1.3317541913405642,21.0,1752.389359536841,2333.751874423795
TAP,9231.0,6.762664139495226,170031.55930014286,16.0,0.000297382017031333,50.56432806365919
XCROWN,1170.0,18455.817488948025,1544680.513091245,15.0,0.00788964845632226,12186.986225621418
UP,,,0.6644264146222821,12.0,0.5374691979928624,0.35710873219231104
BUSD,61.0,3.152509833142807,444.3421472903692,8.0,0.7547991798672986,335.38908835524506
VOID,153.0,550.2147835138495,12487.069588485985,7.0,0.008791788509254498,109.78367492231237
IDOGE,1740.0,60.043964238679685,14636.0,4.0,1.6910571923119112e-07,0.0024750313066677133
IUSDT,3479.0,9057.01338835109,2.1874520000000004,4.0,0.9733317958741964,2.129116583548603
finMICX,12038.0,884360.1634003173,1917.1371562817328,3.0,0.2180350752637452,418.00314416081005
CLAW,533.0,952.9194042319409,1240968.3374466125,2.0,2.675765277323972e-05,33.20539987598104
dIUSDC,5581.0,125799.57868694684,1036.695885,2.0,1.0100155740096084,1047.078989361674
finICX,12038.0,884360.1634003173,0.1801082462515424,2.0,0.2180350752637452,0.0392699150270762
oIUSDC,5581.0,125799.57868694684,4.848975,2.0,1.0100155740096084,4.897540267983241
oUSDS,5430.0,15417.162569742277,1.4925984997437267,2.0,1.005711011850244,1.5011227474634194
ICX,,,,,0.183,
