Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"196,825,625","553,675,401","846,411,594","6,274,880","305,582,323",36.1%,55.19%,34.5%
