address,block_id,datetime,rewards
hx6f89b2c25c15f6294c79810221753131067ed3f8,21205140,2020-07-10 10:25:47,0
hx6f89b2c25c15f6294c79810221753131067ed3f8,21205110,2020-07-10 10:24:47,4567.076280124866519085
hx6f89b2c25c15f6294c79810221753131067ed3f8,20903769,2020-07-03 09:08:42,4919.830959752772910036
hx6f89b2c25c15f6294c79810221753131067ed3f8,20613395,2020-06-26 14:06:45,4942.341533359851571577
hx6f89b2c25c15f6294c79810221753131067ed3f8,20315231,2020-06-19 14:46:47,4313.96491941634033818
hx6f89b2c25c15f6294c79810221753131067ed3f8,20021855,2020-06-12 18:10:21,5831.22168689101717539
hx6f89b2c25c15f6294c79810221753131067ed3f8,19720603,2020-06-05 16:52:23,9631.398445622647586259
hx6f89b2c25c15f6294c79810221753131067ed3f8,19417366,2020-05-29 14:24:43,13222.631020825953612367
hx6f89b2c25c15f6294c79810221753131067ed3f8,19115784,2020-05-22 13:13:00,13484.663748187623473456
hx6f89b2c25c15f6294c79810221753131067ed3f8,18814005,2020-05-15 11:53:02,10202.635800290108129518
hx6f89b2c25c15f6294c79810221753131067ed3f8,18512943,2020-05-08 11:11:59,10101.835263146395011686
hx6f89b2c25c15f6294c79810221753131067ed3f8,18214437,2020-05-01 11:27:19,9292.77040948388249567
hx6f89b2c25c15f6294c79810221753131067ed3f8,17925407,2020-04-24 17:07:00,12458.029007507905170627
hx6f89b2c25c15f6294c79810221753131067ed3f8,17617312,2020-04-17 11:42:45,12007.746511459742826211
hx6f89b2c25c15f6294c79810221753131067ed3f8,17318657,2020-04-10 12:10:34,11798.147974895744487627
hx6f89b2c25c15f6294c79810221753131067ed3f8,17014625,2020-04-03 09:41:58,10072.760446046014035049
hx6f89b2c25c15f6294c79810221753131067ed3f8,16743876,2020-03-28 01:42:10,12571.259152085533529589
hx6f89b2c25c15f6294c79810221753131067ed3f8,16419144,2020-03-20 11:04:04,21306.25603801505187926
hx6f89b2c25c15f6294c79810221753131067ed3f8,15840304,2020-03-06 22:16:47,12067.909934504880525146
hx6f89b2c25c15f6294c79810221753131067ed3f8,15522445,2020-02-28 12:01:47,9004.739863938737395582
hx6f89b2c25c15f6294c79810221753131067ed3f8,15234702,2020-02-21 18:11:25,13634.454034619562064499
hx6f89b2c25c15f6294c79810221753131067ed3f8,14890775,2020-02-13 17:20:23,10411.158262258862494233
hx6f89b2c25c15f6294c79810221753131067ed3f8,14631060,2020-02-07 15:45:27,1694.514738592806405341
hx6f89b2c25c15f6294c79810221753131067ed3f8,14618685,2020-02-07 08:48:18,5418.843371359095895378
hx6f89b2c25c15f6294c79810221753131067ed3f8,14492297,2020-02-04 10:00:33,9505.198632507735873467
hx6f89b2c25c15f6294c79810221753131067ed3f8,14259484,2020-01-29 23:31:26,5683.988705044764718453
hx6f89b2c25c15f6294c79810221753131067ed3f8,14151209,2020-01-27 10:51:53,18630.722847243599912879
hx6f89b2c25c15f6294c79810221753131067ed3f8,13592154,2020-01-14 09:39:15,24163.62948262719411835
hx6f89b2c25c15f6294c79810221753131067ed3f8,12915841,2019-12-29 14:36:26,0
hx6f89b2c25c15f6294c79810221753131067ed3f8,12915838,2019-12-29 14:36:19,24473.282797382558259427
hx6f89b2c25c15f6294c79810221753131067ed3f8,12330114,2019-12-15 22:27:01,0
hx6f89b2c25c15f6294c79810221753131067ed3f8,12330110,2019-12-15 22:26:53,23056.210864421746866024
hx6f89b2c25c15f6294c79810221753131067ed3f8,11589396,2019-11-28 12:54:39,14424.257866994229963992
hx6f89b2c25c15f6294c79810221753131067ed3f8,11081525,2019-11-15 13:33:13,25133.502027541127688915
hx6f89b2c25c15f6294c79810221753131067ed3f8,10448377,2019-10-31 12:51:22,0
hx6f89b2c25c15f6294c79810221753131067ed3f8,10448373,2019-10-31 12:51:14,1887.022864889091247238
